Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,NSGA-II,nsga2,world_s5_t200,nsga2,3,1420.0,0.0,4471.478307400001,,1420.0,0.0,5114.372108800002,,200,0,3,3,1.0,271.23566020000726,,,,,,,,,1309,4682,{}
2,comparison,NSGA-II,nsga2,world_s5_t200,nsga2,12,1420.0,0.0,4159.139962666662,,1420.0,1.4142135623730951,4359.783519799998,,200,4,12,12,1.0,315.0230725000001,,,,,,,,,1309,4682,{}
3,comparison,NSGA-II,nsga2,world_s5_t200,nsga2,11,1420.0,0.0,4786.756149433344,,1420.0,0.0,4971.114930166679,,200,0,11,11,1.0,311.4271363000007,,,,,,,,,1309,4682,{}
4,comparison,NSGA-II,nsga2,world_s5_t200,nsga2,3,1420.0,0.0,4444.662962599998,,1420.0,0.0,4520.294491799998,,200,0,3,3,1.0,233.2017624,,,,,,,,,1309,4682,{}
5,comparison,NSGA-II,nsga2,world_s5_t200,nsga2,31,1420.0,0.0,4279.566950026539,,1420.0,1.2649110640673518,4451.99628099321,,200,0,31,31,1.0,240.4477484999952,,,,,,,,,1309,4682,{}
6,comparison,NSGA-II,nsga2,world_s5_t200,nsga2,6,1420.0,0.0,4181.8298607116585,,1420.0,0.0,4352.4978445449915,,200,0,6,6,1.0,288.87698349999846,,,,,,,,,1309,4682,{}
7,comparison,NSGA-II,nsga2,world_s5_t200,nsga2,16,1420.0,0.0,4458.535428078338,,1420.0,0.0,4621.959189445006,,200,0,16,16,1.0,304.2327944999997,,,,,,,,,1309,4682,{}
8,comparison,NSGA-II,nsga2,world_s5_t200,nsga2,11,1420.0,0.0,4431.523734133342,,1420.0,0.0,4592.160403600008,,200,0,11,11,1.0,321.11414140000124,,,,,,,,,1309,4682,{}
9,comparison,NSGA-II,nsga2,world_s5_t200,nsga2,14,1420.0,0.0,4254.999682266664,,1420.0,0.0,4390.233184766669,,200,0,14,14,1.0,204.53591099999903,,,,,,,,,1309,4682,{}
10,comparison,NSGA-II,nsga2,world_s5_t200,nsga2,5,1420.0,0.0,4359.631895466668,,1420.0,0.0,4558.272780266669,,200,0,5,5,1.0,146.90415130001202,,,,,,,,,1309,4682,{}
Average,comparison,NSGA-II,nsga2,world_s5_t200,nsga2,11.2,1420.0,0.0,4382.812493278321,,1420.0,0.26791246264404467,4593.268473418323,,200.0,,11.2,11.2,1.0,263.69993616000136,,,,,,,,,1309.0,4682.0,{}
Std,comparison,NSGA-II,nsga2,world_s5_t200,nsga2,7.896834808959853,0.0,0.0,173.47070324871436,,0.0,0.5368639607572885,243.99961256264342,,0.0,,7.896834808959853,7.896834808959853,0.0,53.99478163949005,,,,,,,,,0.0,0.0,{}
