Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,MOACO,moaco,area_s5_t400,moaco,54,2591.0,0.4,6717.321948500003,,2591.0,3.1874754901018454,7302.086604418165,,364,30,54,54,0.91,7903.563122500003,,,,,,,,,2737,22192,{}
2,comparison,MOACO,moaco,area_s5_t400,moaco,85,2588.0,0.4,6672.170712566653,,2588.0,4.66476151587624,7609.854479199986,,364,24,85,85,0.91,8005.5385451,,,,,,,,,2737,22192,{}
3,comparison,MOACO,moaco,area_s5_t400,moaco,68,2589.0,0.4,6700.649303018191,,2589.0,3.4292856398964497,7417.977634333349,,364,63,68,68,0.91,8862.830230200001,,,,,,,,,2737,22192,{}
4,comparison,MOACO,moaco,area_s5_t400,moaco,93,2598.0,0.4,6740.774975199992,,2598.0,3.7629775444453557,7579.106163484822,,366,71,93,93,0.915,8940.978981700002,,,,,,,,,2737,22192,{}
5,comparison,MOACO,moaco,area_s5_t400,moaco,87,2575.0,0.0,6715.79140749999,,2575.0,4.029888335921977,7894.840788418166,,362,2,87,87,0.905,6989.853559000003,,,,,,,,,2737,22192,{}
6,comparison,MOACO,moaco,area_s5_t400,moaco,70,2591.0,0.4,6646.797367133319,,2591.0,5.3814496188294845,7685.881645151498,,364,28,70,70,0.91,7112.253363099997,,,,,,,,,2737,22192,{}
7,comparison,MOACO,moaco,area_s5_t400,moaco,69,2607.0,0.0,6725.905317766656,,2607.0,4.029888335921977,7457.099349633317,,367,52,69,69,0.9175,7278.405862300002,,,,,,,,,2737,22192,{}
8,comparison,MOACO,moaco,area_s5_t400,moaco,95,2583.0,0.0,6693.734195733335,,2583.0,4.923413450036469,7626.998808133332,,363,57,95,95,0.9075,7209.4729525,,,,,,,,,2737,22192,{}
9,comparison,MOACO,moaco,area_s5_t400,moaco,48,2584.0,0.0,6557.711623200012,,2584.0,3.0724582991474434,7691.033379651505,,363,33,48,48,0.9075,3830.6300661999994,,,,,,,,,2737,22192,{}
10,comparison,MOACO,moaco,area_s5_t400,moaco,50,2601.0,0.4,6553.941423533331,,2601.0,3.249615361854384,7434.267257799999,,366,33,50,50,0.915,3687.584351999998,,,,,,,,,2737,22192,{}
Average,comparison,MOACO,moaco,area_s5_t400,moaco,71.9,2590.7,0.24000000000000002,6672.479827415148,,2590.7,3.9731213592031627,7569.914611022414,,364.3,,71.9,71.9,0.9107500000000001,6982.111103460001,,,,,,,,,2737.0,22192.0,{}
Std,comparison,MOACO,moaco,area_s5_t400,moaco,16.664033125267125,8.866228059327145,0.19595917942265426,63.665740208668,,8.866228059327145,0.7525334976222752,162.65841102998778,,1.4866068747318506,,16.664033125267125,16.664033125267125,0.0037165171868296294,1738.1877212186478,,,,,,,,,0.0,0.0,{}
