Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,MOPSO,mopso,area_s5_t400,mopso,45,2476.0,0.0,7137.188000100015,,2476.0,5.035871324805669,7769.723532533344,,351,40,45,45,0.8775,699.4019242999993,,,,,,,,,2737,22192,{}
2,comparison,MOPSO,mopso,area_s5_t400,mopso,48,2492.0,0.4,7126.873478566686,,2492.0,2.5768197453450252,7703.825925451503,,352,20,48,48,0.88,864.6547586999995,,,,,,,,,2737,22192,{}
3,comparison,MOPSO,mopso,area_s5_t400,mopso,49,2445.0,0.4,7273.708913933335,,2445.0,3.261901286060018,8204.7566273,,348,48,49,49,0.87,834.1011501999992,,,,,,,,,2737,22192,{}
4,comparison,MOPSO,mopso,area_s5_t400,mopso,59,2454.0,0.0,7338.009737333358,,2454.0,6.2801273872430325,8488.937686366658,,348,2,59,59,0.87,720.0403065,,,,,,,,,2737,22192,{}
5,comparison,MOPSO,mopso,area_s5_t400,mopso,58,2459.0,0.4,7220.29747600001,,2459.0,2.4166091947189146,8594.247841848468,,347,7,58,58,0.87,667.2485054000008,,,,,,,,,2737,22192,{}
6,comparison,MOPSO,mopso,area_s5_t400,mopso,40,2505.0,0.4,7288.265796000006,,2505.0,4.749736834815167,8364.745554333329,,356,1,40,40,0.89,691.3064938000007,,,,,,,,,2737,22192,{}
7,comparison,MOPSO,mopso,area_s5_t400,mopso,43,2469.0,0.0,7425.4431888666895,,2469.0,1.3266499161421599,8046.90671126668,,349,34,43,43,0.8725,823.9068852,,,,,,,,,2737,22192,{}
8,comparison,MOPSO,mopso,area_s5_t400,mopso,45,2489.0,0.0,7184.668118133328,,2489.0,0.7483314773547882,8281.793294666677,,356,20,45,45,0.89,837.3436927000002,,,,,,,,,2737,22192,{}
9,comparison,MOPSO,mopso,area_s5_t400,mopso,59,2438.0,0.0,6893.512655600029,,2438.0,4.445222154178573,7718.580790333355,,346,54,59,59,0.865,516.8278081999997,,,,,,,,,2737,22192,{}
10,comparison,MOPSO,mopso,area_s5_t400,mopso,68,2466.0,0.0,7403.969411451502,,2466.0,3.40587727318528,8169.805747700004,,350,4,68,68,0.875,489.32514230000015,,,,,,,,,2737,22192,{}
Average,comparison,MOPSO,mopso,area_s5_t400,mopso,51.4,2469.3,0.16,7229.193677598496,,2469.3,3.4247146593848625,8134.332371180002,,350.3,,51.4,51.4,0.876,714.41566673,,,,,,,,,2737.0,22192.0,{}
Std,comparison,MOPSO,mopso,area_s5_t400,mopso,8.56971411425142,20.35706265648362,0.19595917942265426,148.34094792465018,,20.35706265648362,1.6393076287855257,302.83462367401387,,3.3181320046074116,,8.56971411425142,8.56971411425142,0.00807774721070176,125.18728219860154,,,,,,,,,0.0,0.0,{}
