Run,Index,profit,load,attitude,quality,Node_ids
1,0,4079.0,0.8944271909999159,10526.422629933299,,4 44 56 102 104 115 143 153 156 157 160 166 167 168 177 178 179 181 196 212 213 235 262 276 302 327 333 334 346 357 378 379 387 421 442 462 467 474 485 488 503 520 536 551 552 554 558 565 588 594 607 615 627 682 734 743 749 756 771 776 782 786 792 799 811 814 822 824 835 836 843 899 912 919 930 948 949 956 958 971 975 976 1005 1027 1036 1051 1090 1096 1116 1155 1157 1163 1177 1192 1201 1205 1222 1225 1243 1245 1247 1254 1269 1271 1276 1281 1286 1287 1338 1343 1351 1384 1410 1412 1415 1422 1423 1426 1438 1460 1461 1479 1482 1487 1490 1496 1504 1510 1514 1524 1548 1556 1560 1567 1590 1591 1606 1608 1652 1664 1669 1690 1698 1707 1709 1722 1747 1758 1772 1791 1804 1831 1839 1842 1851 1859 1871 1888 1889 1911 1920 1922 1937 1960 1972 2024 2038 2045 2069 2071 2080 2083 2091 2099 2118 2153 2168 2190 2194 2202 2213 2218 2230 2275 2318 2330 2332 2338 2340 2357 2377 2383 2385 2392 2396 2420 2494 2500 2510 2525 2532 2541 2553 2555 2572 2575 2580 2596 2617 2629 2632 2644 2654 2657 2705 2708 2711 2728 2742 2749 2751 2756 2794 2805 2831 2875 2886 2928 2945 2960 2968 2980 2990 3003 3019 3026 3032 3034 3035 3043 3058 3080 3084 3090 3096 3105 3107 3144 3147 3151 3166 3206 3228 3233 3249 3251 3257 3276 3295 3297 3331 3337 3340 3354 3358 3375 3392 3395 3397 3423 3426 3427 3446 3467 3482 3491 3501 3536 3561 3570 3575 3576 3585 3594 3602 3607 3610 3612 3615 3634 3641 3647 3650 3653 3665 3676 3696 3704 3725 3729 3744 3771 3782 3805 3810 3838 3853 3859 3865 3881 3900 3909 3917 3938 3947 3951 3981 4014 4026 4058 4090 4098 4115 4126 4137 4145 4191 4242 4285 4295 4303 4307 4313 4331 4334 4340 4350 4367 4380 4388 4406 4409 4412 4437 4443 4457 4465 4477 4482 4486 4492 4540 4550 4552 4565 4574 4585 4617 4633 4634 4642 4665 4681 4701 4710 4711 4718 4723 4738 4747 4752 4759 4764 4767 4769 4829 4847 4903 4916 4935 4938 4972 4999 5005 5023 5040 5049 5066 5072 5077 5083 5094 5099 5100 5103 5106 5110 5116 5118 5128 5152 5159 5162 5175 5177 5183 5192 5194 5207 5212 5237 5239 5254 5255 5271 5295 5316 5325 5326 5329 5338 5343 5362 5376 5387 5405 5420 5438 5439 5462 5466 5476 5492 5513 5514 5522 5526 5530 5533 5544 5567 5568 5577 5606 5618 5635 5647 5656 5673 5679 5714 5729 5737 5740 5760 5779 5786 5798 5827 5833 5834 5840 5846 5853 5866 5872 5877 5881 5883 5887 5903 5920 5925 5929 5939 5981 5997 6007 6013 6027 6028 6040 6045 6050 6052 6069 6101 6123 6134 6144 6149 6152 6177 6191 6194 6197 6215 6224 6246 6289 6296 6335 6343 6353 6378 6385 6413 6424 6435 6474 6478 6480 6484 6490 6497 6513 6529 6533 6549 6558 6580 6582 6591 6601 6641 6649 6669 6670 6698 6715
1,1,4030.0,0.7483314773547882,10555.952188333287,,7 44 56 57 96 102 104 134 153 156 160 166 168 177 178 195 235 262 267 272 276 279 291 333 346 357 378 382 394 396 421 432 442 462 474 488 501 503 536 552 558 565 581 588 599 607 616 637 660 669 682 704 723 734 745 749 756 771 776 782 786 799 811 814 822 824 828 833 835 836 843 847 852 870 898 912 919 930 949 956 958 971 1007 1024 1027 1090 1096 1116 1155 1157 1168 1177 1183 1191 1201 1218 1234 1243 1245 1254 1263 1271 1272 1276 1281 1283 1287 1296 1317 1338 1402 1406 1409 1412 1422 1437 1438 1442 1460 1471 1479 1482 1490 1492 1504 1505 1524 1556 1558 1587 1602 1604 1606 1608 1623 1625 1644 1652 1669 1698 1707 1709 1722 1742 1745 1758 1761 1791 1804 1831 1839 1842 1848 1854 1859 1867 1889 1906 1911 1929 1937 1954 1963 1992 2024 2045 2064 2081 2084 2091 2099 2112 2124 2137 2153 2177 2194 2202 2213 2218 2229 2273 2274 2307 2318 2330 2332 2348 2359 2372 2385 2387 2396 2400 2420 2450 2494 2497 2500 2505 2529 2535 2541 2553 2572 2575 2592 2596 2629 2632 2654 2657 2674 2702 2705 2708 2724 2728 2742 2751 2756 2766 2780 2796 2797 2806 2843 2853 2863 2865 2913 2915 2928 2945 2957 2969 2975 3003 3014 3032 3034 3035 3040 3046 3051 3080 3084 3090 3105 3121 3126 3129 3136 3151 3185 3196 3206 3218 3249 3257 3260 3276 3288 3298 3337 3354 3363 3375 3395 3397 3411 3426 3427 3444 3446 3467 3485 3487 3491 3495 3570 3576 3585 3594 3607 3610 3612 3617 3624 3638 3641 3647 3657 3660 3696 3699 3704 3709 3720 3723 3725 3729 3744 3783 3795 3812 3838 3842 3865 3900 3912 3938 3968 4005 4014 4026 4034 4058 4068 4090 4098 4102 4126 4137 4145 4190 4229 4247 4266 4271 4285 4295 4296 4304 4331 4334 4340 4365 4380 4383 4388 4391 4406 4412 4421 4437 4443 4465 4477 4482 4486 4540 4545 4552 4565 4574 4585 4617 4633 4634 4642 4658 4665 4673 4681 4701 4710 4711 4713 4718 4738 4747 4752 4759 4764 4767 4769 4774 4822 4835 4896 4916 4934 4942 4972 4974 4989 5001 5023 5040 5049 5066 5067 5078 5103 5106 5116 5124 5128 5129 5138 5152 5159 5169 5173 5177 5183 5192 5212 5219 5237 5239 5254 5255 5296 5316 5336 5338 5343 5362 5387 5405 5438 5439 5466 5476 5513 5514 5522 5526 5530 5533 5567 5598 5605 5618 5635 5637 5649 5656 5665 5673 5679 5687 5729 5733 5737 5741 5750 5763 5786 5798 5821 5827 5840 5846 5852 5853 5872 5881 5883 5887 5903 5920 5925 5929 5939 5968 5981 5997 6007 6027 6028 6039 6040 6045 6050 6069 6075 6144 6152 6162 6191 6197 6215 6224 6246 6290 6335 6343 6370 6385 6413 6420 6427 6434 6444 6459 6474 6478 6480 6484 6490 6499 6508 6513 6529 6533 6549 6558 6574 6580 6582 6591 6601 6618 6641 6649 6651 6669 6670 6673 6678 6698
1,2,4135.0,0.4,11008.749091999965,,4 9 56 57 104 143 153 156 157 160 166 167 168 177 178 179 196 235 262 276 279 318 321 327 333 334 346 367 378 379 387 394 408 421 442 463 465 467 474 487 499 501 515 523 524 542 551 552 565 588 590 594 599 607 616 627 723 734 737 743 756 758 776 782 811 835 836 843 881 898 912 930 935 949 956 958 971 975 993 1007 1018 1027 1075 1080 1090 1096 1116 1123 1125 1153 1155 1157 1163 1168 1174 1177 1201 1205 1218 1222 1225 1243 1245 1254 1271 1272 1276 1281 1283 1286 1287 1296 1317 1338 1376 1384 1392 1406 1410 1412 1426 1438 1442 1460 1461 1479 1482 1487 1490 1492 1496 1505 1510 1512 1556 1558 1560 1567 1590 1606 1608 1644 1652 1663 1690 1698 1707 1722 1732 1755 1791 1803 1804 1810 1821 1830 1831 1839 1861 1867 1871 1886 1888 1911 1922 1937 1960 1963 1972 1976 2000 2024 2045 2064 2080 2084 2091 2099 2116 2118 2124 2135 2153 2194 2196 2203 2213 2218 2230 2234 2249 2273 2274 2307 2315 2332 2359 2385 2387 2392 2403 2420 2479 2497 2499 2525 2529 2532 2535 2541 2553 2572 2580 2584 2596 2629 2632 2654 2657 2705 2707 2708 2711 2742 2751 2756 2766 2780 2797 2805 2859 2863 2870 2875 2877 2886 2928 2933 2945 2947 2957 2960 2969 2980 3003 3013 3016 3032 3034 3035 3043 3058 3084 3105 3126 3136 3144 3151 3196 3249 3254 3257 3276 3297 3337 3341 3354 3358 3363 3369 3371 3377 3381 3392 3395 3413 3423 3426 3446 3460 3467 3479 3484 3487 3491 3516 3558 3561 3570 3576 3594 3607 3610 3612 3634 3647 3649 3657 3660 3665 3676 3696 3720 3729 3736 3742 3744 3746 3751 3762 3771 3795 3810 3838 3842 3853 3859 3865 3900 3938 3947 3968 3981 4005 4014 4026 4027 4034 4041 4058 4068 4071 4090 4093 4126 4137 4145 4165 4190 4193 4250 4313 4331 4340 4357 4365 4380 4388 4391 4409 4412 4425 4437 4438 4443 4465 4477 4481 4482 4486 4487 4492 4540 4542 4545 4552 4565 4598 4617 4634 4640 4642 4665 4673 4681 4701 4710 4718 4722 4723 4747 4752 4759 4767 4774 4785 4827 4829 4835 4841 4902 4909 4934 4938 4942 4972 4974 4989 4999 5001 5005 5023 5040 5055 5074 5078 5083 5094 5096 5100 5103 5118 5124 5128 5152 5159 5169 5176 5177 5183 5190 5192 5237 5239 5252 5254 5277 5295 5316 5338 5346 5350 5362 5387 5405 5422 5435 5438 5439 5466 5476 5492 5513 5514 5522 5526 5530 5544 5567 5568 5577 5618 5624 5635 5637 5647 5656 5665 5673 5687 5729 5737 5741 5755 5779 5786 5798 5827 5833 5834 5840 5846 5852 5853 5872 5877 5881 5883 5903 5920 5929 5934 5939 5953 5981 5997 6007 6024 6027 6028 6040 6045 6050 6052 6058 6086 6101 6134 6144 6152 6177 6215 6241 6246 6290 6309 6335 6343 6370 6385 6393 6413 6424 6434 6444 6466 6474 6478 6480 6484 6490 6495 6497 6529 6533 6549 6558 6564 6580 6583 6591 6607 6618 6633 6639 6641 6649 6669 6670 6673 6703
1,3,4193.0,2.925747767665559,11033.2110730333,,17 44 56 85 96 102 104 143 153 156 160 166 167 177 178 180 195 212 213 229 235 262 267 276 291 302 321 327 333 334 346 357 378 379 387 396 421 474 488 501 503 523 536 551 552 558 565 588 607 615 621 627 637 638 734 737 743 745 749 756 771 776 782 792 811 822 824 828 836 843 852 899 909 912 930 949 952 956 958 971 1005 1007 1012 1013 1024 1027 1030 1036 1051 1080 1090 1096 1116 1123 1155 1163 1174 1183 1201 1218 1225 1234 1243 1245 1247 1254 1269 1271 1276 1281 1287 1317 1338 1406 1412 1423 1426 1429 1438 1442 1460 1461 1482 1490 1496 1524 1556 1558 1565 1566 1567 1604 1608 1625 1626 1644 1652 1664 1669 1698 1707 1709 1722 1731 1747 1758 1791 1804 1830 1831 1839 1842 1848 1851 1857 1859 1871 1886 1888 1889 1906 1922 1935 1937 1939 1972 2000 2018 2024 2038 2044 2045 2064 2069 2084 2091 2099 2101 2110 2116 2118 2135 2137 2153 2155 2177 2194 2213 2218 2230 2249 2274 2275 2307 2330 2332 2348 2359 2385 2400 2420 2450 2494 2500 2510 2525 2529 2532 2535 2541 2550 2553 2555 2575 2584 2596 2606 2629 2632 2645 2657 2702 2705 2707 2708 2711 2728 2742 2751 2756 2762 2766 2780 2797 2805 2834 2843 2859 2863 2865 2915 2928 2945 2957 2969 2975 3003 3013 3032 3034 3035 3036 3042 3051 3056 3080 3084 3105 3106 3125 3136 3151 3185 3191 3196 3228 3233 3249 3257 3276 3278 3331 3338 3340 3354 3359 3363 3371 3377 3381 3395 3426 3446 3449 3460 3467 3491 3501 3509 3570 3575 3580 3585 3594 3607 3610 3641 3647 3650 3653 3660 3676 3696 3704 3709 3720 3725 3729 3734 3746 3762 3771 3783 3796 3810 3812 3838 3860 3865 3900 3904 3909 3947 3963 3968 3981 4004 4014 4026 4027 4041 4054 4058 4062 4067 4071 4083 4090 4126 4137 4145 4165 4191 4222 4242 4247 4250 4266 4285 4295 4296 4303 4304 4321 4331 4334 4350 4365 4391 4409 4412 4421 4425 4443 4465 4477 4482 4486 4487 4492 4507 4526 4540 4545 4552 4565 4598 4617 4634 4640 4642 4653 4658 4665 4673 4681 4701 4710 4711 4713 4718 4722 4723 4738 4748 4752 4759 4767 4785 4793 4829 4844 4864 4874 4902 4916 4932 4964 4972 4974 4989 4999 5005 5023 5040 5055 5066 5074 5077 5078 5090 5100 5103 5119 5124 5128 5152 5169 5177 5183 5192 5194 5211 5220 5239 5254 5255 5277 5295 5316 5338 5343 5362 5387 5398 5438 5439 5466 5476 5492 5513 5514 5526 5530 5533 5544 5568 5575 5606 5618 5635 5665 5673 5690 5729 5737 5740 5779 5786 5798 5827 5833 5834 5840 5842 5846 5853 5861 5866 5872 5877 5881 5883 5887 5903 5917 5920 5925 5929 5939 5968 5981 5997 6007 6024 6027 6028 6040 6045 6050 6052 6101 6123 6134 6144 6149 6152 6162 6191 6194 6197 6215 6224 6246 6264 6276 6289 6290 6296 6309 6335 6343 6385 6413 6420 6424 6430 6474 6478 6480 6484 6490 6495 6513 6533 6549 6558 6563 6580 6583 6590 6591 6601 6641 6649 6670 6673 6698 6715
1,4,4076.0,0.0,10730.410780599947,,9 17 69 96 102 104 134 144 153 156 160 166 177 179 181 194 196 212 235 262 267 276 279 291 309 333 384 387 408 421 432 463 467 474 487 523 524 542 551 552 554 558 565 588 594 599 607 616 627 637 638 660 669 687 723 745 749 756 771 782 792 799 803 808 811 814 822 824 835 836 843 881 882 912 919 930 948 949 952 956 971 984 1007 1027 1030 1090 1096 1116 1130 1155 1163 1174 1183 1193 1196 1201 1212 1218 1225 1243 1245 1249 1271 1272 1276 1281 1287 1296 1317 1338 1351 1357 1402 1409 1412 1437 1438 1442 1460 1461 1479 1482 1487 1490 1492 1504 1524 1556 1567 1602 1604 1608 1623 1625 1642 1644 1652 1669 1692 1698 1707 1719 1722 1758 1787 1791 1803 1804 1810 1821 1831 1839 1859 1867 1888 1889 1906 1911 1922 1929 1937 1976 1992 1996 2000 2018 2024 2045 2059 2064 2081 2083 2084 2091 2099 2112 2114 2124 2137 2153 2170 2177 2194 2202 2213 2218 2230 2273 2274 2288 2307 2318 2332 2340 2348 2357 2385 2387 2396 2400 2403 2450 2494 2500 2532 2541 2555 2575 2581 2592 2617 2629 2638 2657 2705 2708 2711 2728 2742 2756 2758 2766 2780 2796 2797 2805 2863 2865 2913 2915 2928 2945 2957 2962 2975 3003 3014 3019 3026 3032 3034 3035 3036 3038 3051 3056 3058 3084 3101 3104 3105 3106 3136 3166 3190 3196 3206 3233 3249 3257 3260 3276 3331 3337 3341 3354 3363 3381 3395 3397 3407 3411 3423 3425 3426 3427 3448 3479 3495 3509 3561 3570 3576 3594 3607 3610 3613 3624 3641 3647 3657 3676 3696 3704 3715 3723 3725 3729 3742 3746 3751 3762 3769 3785 3805 3810 3838 3842 3865 3900 3904 3917 3937 3947 3963 3968 3981 4014 4026 4027 4037 4058 4062 4068 4071 4083 4126 4137 4145 4165 4218 4229 4246 4247 4250 4266 4271 4285 4295 4296 4303 4307 4331 4334 4335 4365 4366 4380 4383 4391 4412 4421 4443 4477 4482 4486 4492 4507 4540 4542 4545 4552 4565 4574 4585 4617 4633 4634 4642 4665 4681 4701 4710 4711 4718 4722 4723 4738 4747 4752 4759 4767 4774 4831 4841 4916 4935 4938 4942 4974 4989 4999 5001 5023 5040 5055 5066 5077 5078 5083 5090 5103 5106 5110 5119 5124 5128 5138 5152 5162 5177 5183 5192 5211 5237 5239 5254 5277 5294 5296 5316 5329 5338 5362 5397 5405 5422 5438 5439 5462 5466 5476 5513 5514 5522 5526 5530 5567 5568 5592 5605 5618 5635 5649 5651 5654 5656 5665 5673 5687 5729 5732 5733 5737 5740 5750 5755 5786 5798 5827 5840 5846 5852 5853 5866 5882 5883 5903 5920 5929 5934 5939 5968 5981 5997 6007 6013 6027 6028 6031 6040 6045 6050 6052 6134 6144 6152 6184 6191 6208 6211 6215 6224 6241 6309 6335 6343 6378 6385 6393 6413 6420 6424 6427 6459 6474 6478 6480 6484 6525 6529 6533 6549 6558 6564 6574 6580 6582 6583 6591 6601 6607 6615 6618 6669 6670 6673 6688 6698 6715
1,5,4142.0,0.8,10907.651382299968,,9 17 56 57 85 102 104 134 153 156 159 160 166 167 168 177 178 179 196 212 213 235 262 267 276 291 327 333 334 346 357 378 380 384 396 408 421 462 465 474 485 487 503 508 512 524 551 552 558 565 588 599 607 616 622 627 637 638 670 687 737 745 749 756 758 768 776 782 811 814 822 835 836 843 852 881 898 912 919 930 948 949 956 958 971 975 984 1005 1007 1027 1080 1090 1096 1116 1155 1163 1174 1177 1191 1194 1201 1218 1225 1234 1243 1269 1271 1276 1281 1287 1296 1317 1338 1357 1376 1384 1402 1406 1410 1412 1429 1438 1460 1461 1471 1482 1487 1490 1504 1512 1556 1558 1567 1573 1590 1608 1623 1644 1652 1659 1690 1698 1707 1719 1722 1732 1747 1772 1787 1791 1804 1821 1828 1831 1839 1842 1859 1867 1888 1889 1906 1911 1922 1929 1937 1954 1960 1972 1976 1994 1996 2000 2008 2017 2024 2045 2064 2069 2080 2084 2091 2099 2124 2153 2177 2191 2194 2196 2202 2213 2218 2230 2273 2274 2307 2318 2330 2332 2340 2348 2385 2387 2392 2403 2420 2494 2497 2500 2510 2525 2535 2541 2572 2584 2592 2612 2617 2629 2632 2638 2645 2657 2674 2702 2705 2708 2711 2742 2749 2756 2766 2788 2794 2806 2863 2865 2877 2913 2915 2928 2933 2945 2960 2962 2968 2969 2975 2980 2997 3003 3013 3016 3032 3034 3036 3056 3084 3105 3125 3147 3166 3196 3219 3233 3249 3251 3257 3263 3276 3285 3331 3340 3354 3363 3381 3395 3397 3413 3425 3426 3446 3465 3467 3485 3487 3491 3495 3509 3561 3570 3576 3594 3607 3610 3615 3617 3624 3641 3647 3657 3671 3676 3696 3704 3709 3725 3729 3736 3744 3746 3751 3775 3785 3796 3812 3838 3853 3856 3860 3865 3900 3938 3947 3966 3968 3983 4014 4026 4058 4062 4067 4071 4090 4107 4126 4137 4142 4145 4165 4170 4191 4242 4246 4247 4266 4285 4295 4303 4304 4313 4321 4331 4355 4357 4380 4391 4406 4409 4412 4425 4438 4443 4465 4477 4486 4487 4507 4540 4544 4552 4565 4574 4585 4598 4617 4633 4634 4642 4665 4681 4701 4710 4711 4718 4725 4752 4759 4767 4822 4829 4835 4864 4874 4902 4903 4916 4934 4942 4972 4974 4989 5023 5040 5055 5066 5090 5094 5103 5110 5114 5124 5128 5129 5152 5169 5173 5177 5192 5194 5211 5239 5252 5254 5255 5271 5277 5295 5316 5326 5336 5338 5341 5343 5346 5362 5376 5387 5398 5405 5422 5435 5438 5439 5466 5476 5513 5526 5530 5544 5545 5567 5568 5575 5577 5614 5618 5635 5665 5673 5679 5687 5729 5732 5737 5760 5779 5786 5798 5819 5827 5834 5840 5842 5846 5853 5866 5869 5877 5881 5883 5887 5903 5920 5929 5934 5939 5981 5997 6007 6013 6027 6028 6040 6045 6069 6086 6101 6123 6134 6144 6149 6152 6162 6197 6215 6241 6246 6264 6290 6335 6343 6353 6363 6385 6413 6424 6434 6435 6459 6466 6474 6477 6478 6480 6484 6490 6492 6495 6497 6533 6549 6558 6563 6580 6590 6591 6618 6641 6649 6669 6670 6698 6715
1,6,4151.0,2.1540659228538015,10724.945385333283,,11 44 56 102 104 134 153 156 157 160 166 167 168 177 178 179 181 196 212 213 262 272 276 321 333 334 346 378 387 421 442 462 465 474 487 503 512 524 550 551 553 558 565 574 586 588 599 605 607 615 627 638 642 670 682 734 737 743 749 756 768 771 782 792 808 811 835 836 843 847 852 899 912 930 949 956 958 971 975 976 993 1005 1007 1018 1024 1027 1036 1075 1080 1090 1096 1116 1123 1131 1155 1168 1177 1183 1193 1201 1205 1218 1222 1225 1243 1245 1254 1269 1271 1276 1281 1286 1287 1296 1304 1317 1338 1351 1384 1406 1410 1412 1422 1423 1429 1438 1460 1482 1487 1496 1510 1524 1556 1560 1590 1592 1599 1602 1608 1644 1652 1664 1692 1698 1707 1709 1719 1722 1772 1791 1799 1830 1831 1839 1842 1857 1861 1867 1871 1888 1889 1929 1935 1937 1939 1960 1963 1972 2000 2024 2041 2045 2064 2069 2075 2080 2091 2099 2112 2114 2116 2135 2153 2155 2191 2194 2213 2218 2229 2234 2241 2249 2273 2274 2275 2330 2332 2359 2385 2387 2392 2396 2420 2494 2497 2500 2505 2532 2541 2553 2572 2575 2581 2592 2612 2614 2629 2657 2705 2708 2711 2724 2728 2742 2749 2751 2756 2766 2788 2794 2796 2815 2831 2859 2863 2875 2928 2933 2945 2952 2960 2968 2980 3003 3013 3019 3032 3034 3035 3036 3043 3051 3056 3084 3096 3105 3110 3125 3140 3147 3151 3185 3196 3206 3234 3249 3260 3276 3288 3337 3341 3354 3392 3395 3397 3413 3446 3467 3478 3495 3501 3509 3561 3570 3575 3576 3580 3585 3594 3602 3607 3610 3617 3634 3641 3647 3650 3660 3663 3665 3676 3696 3704 3709 3720 3725 3729 3744 3746 3770 3771 3775 3795 3805 3810 3812 3838 3859 3865 3900 3938 3947 3968 3981 3983 4004 4014 4026 4041 4054 4058 4062 4068 4071 4090 4104 4126 4137 4145 4184 4207 4242 4250 4266 4285 4295 4303 4304 4307 4313 4331 4350 4380 4391 4409 4412 4425 4438 4443 4465 4482 4486 4487 4507 4539 4545 4550 4552 4565 4574 4617 4634 4640 4658 4665 4681 4701 4710 4711 4718 4722 4738 4740 4747 4752 4759 4764 4767 4769 4813 4829 4835 4847 4864 4903 4909 4916 4934 4935 4972 4974 5005 5023 5055 5066 5072 5074 5090 5094 5100 5103 5106 5118 5124 5128 5129 5149 5177 5183 5192 5194 5211 5237 5239 5255 5277 5296 5316 5326 5329 5338 5343 5362 5376 5387 5433 5438 5439 5449 5466 5476 5492 5513 5527 5533 5545 5567 5568 5575 5577 5581 5606 5618 5635 5647 5656 5665 5673 5679 5690 5714 5729 5732 5737 5740 5760 5779 5786 5816 5827 5833 5840 5846 5853 5861 5866 5877 5881 5887 5903 5908 5920 5929 5934 5939 5981 5989 5997 6007 6013 6027 6028 6031 6040 6045 6050 6101 6123 6134 6144 6149 6152 6162 6177 6191 6197 6215 6224 6238 6296 6335 6343 6353 6357 6378 6385 6413 6424 6434 6435 6474 6478 6480 6484 6497 6498 6502 6529 6533 6549 6558 6563 6580 6582 6583 6591 6618 6641 6649 6669 6670 6698 6715
1,7,4123.0,0.4,10845.859180066638,,7 17 44 102 104 115 134 153 156 160 166 177 179 196 213 235 262 267 276 279 302 327 333 334 346 357 378 382 396 408 421 443 462 463 465 474 488 501 503 512 515 524 552 558 565 574 586 588 594 607 616 627 637 638 649 661 723 734 737 743 756 768 782 808 811 818 822 835 836 843 870 882 898 912 919 930 949 956 958 971 975 976 1007 1018 1023 1027 1030 1036 1051 1080 1090 1096 1116 1135 1155 1163 1174 1191 1201 1212 1218 1243 1245 1254 1263 1276 1281 1283 1286 1287 1296 1317 1338 1384 1410 1412 1422 1438 1457 1460 1471 1479 1482 1487 1490 1505 1510 1514 1524 1556 1567 1590 1606 1608 1625 1626 1644 1652 1669 1698 1707 1722 1732 1772 1791 1804 1830 1831 1839 1842 1851 1854 1859 1867 1888 1889 1906 1911 1920 1929 1935 1937 1939 1954 1972 1976 1990 2000 2006 2024 2031 2038 2045 2064 2081 2084 2091 2099 2101 2112 2114 2118 2124 2135 2137 2153 2155 2168 2202 2213 2218 2230 2274 2275 2298 2330 2332 2385 2391 2392 2396 2420 2473 2497 2500 2510 2525 2529 2535 2541 2550 2553 2572 2584 2596 2629 2657 2674 2691 2705 2708 2723 2728 2741 2749 2756 2766 2788 2794 2797 2806 2815 2853 2863 2875 2886 2913 2928 2945 2947 2952 2960 2975 2978 3003 3013 3026 3032 3034 3046 3051 3080 3084 3110 3125 3140 3151 3185 3191 3196 3206 3249 3251 3276 3288 3298 3331 3341 3354 3359 3363 3371 3377 3392 3395 3423 3446 3465 3467 3561 3570 3573 3576 3585 3594 3607 3610 3612 3617 3634 3641 3647 3650 3653 3660 3676 3690 3696 3704 3709 3715 3720 3725 3729 3742 3746 3775 3791 3795 3805 3812 3838 3853 3861 3865 3901 3904 3927 3947 3966 3968 4004 4014 4026 4058 4062 4067 4071 4083 4093 4102 4126 4137 4142 4145 4184 4191 4193 4218 4242 4247 4254 4285 4295 4296 4301 4303 4304 4307 4331 4334 4340 4350 4364 4366 4391 4412 4437 4443 4457 4465 4478 4482 4486 4487 4507 4526 4545 4552 4565 4613 4617 4634 4640 4665 4673 4681 4698 4701 4710 4711 4718 4722 4725 4738 4747 4759 4767 4785 4813 4827 4829 4864 4896 4934 4938 4974 4989 5023 5040 5072 5074 5078 5094 5103 5106 5119 5124 5128 5129 5149 5152 5173 5177 5183 5192 5194 5207 5212 5237 5239 5255 5294 5296 5316 5327 5331 5336 5338 5343 5362 5387 5405 5438 5439 5449 5463 5466 5476 5492 5513 5514 5522 5527 5533 5567 5568 5577 5592 5606 5618 5647 5651 5654 5656 5665 5673 5679 5729 5732 5737 5740 5750 5760 5786 5798 5827 5834 5840 5842 5846 5853 5866 5882 5883 5887 5903 5920 5929 5934 5939 5953 5981 5997 6007 6027 6028 6040 6045 6050 6101 6123 6134 6144 6152 6177 6191 6197 6211 6215 6224 6238 6290 6296 6335 6343 6353 6357 6361 6385 6413 6424 6427 6434 6459 6470 6474 6478 6480 6484 6490 6497 6513 6529 6533 6549 6558 6580 6582 6583 6591 6607 6618 6633 6639 6669 6670 6673 6698
1,8,4054.0,1.7888543819998317,10412.186531433295,,9 10 43 56 102 104 134 153 156 161 166 167 177 178 179 196 212 223 232 235 262 267 276 291 333 346 354 355 378 396 408 421 432 474 487 503 515 523 524 551 552 554 586 588 607 616 622 627 637 638 649 669 682 687 749 756 771 776 782 786 799 808 811 814 824 835 836 843 852 888 898 912 930 935 948 949 958 960 971 1005 1007 1018 1024 1027 1030 1036 1051 1090 1096 1116 1118 1120 1123 1155 1163 1168 1191 1201 1218 1225 1234 1243 1245 1269 1271 1272 1276 1281 1283 1286 1287 1304 1317 1333 1338 1351 1384 1406 1412 1422 1438 1460 1461 1471 1479 1482 1487 1490 1510 1512 1524 1556 1567 1590 1602 1608 1611 1623 1644 1652 1669 1687 1698 1707 1758 1772 1791 1804 1821 1831 1839 1842 1859 1867 1888 1889 1906 1911 1922 1926 1929 1937 1954 1972 1976 1992 2000 2008 2024 2044 2045 2064 2081 2091 2099 2110 2112 2118 2124 2137 2153 2155 2191 2194 2202 2213 2218 2230 2249 2273 2275 2287 2307 2318 2330 2332 2340 2385 2392 2408 2420 2448 2450 2500 2525 2535 2550 2553 2592 2596 2612 2614 2617 2629 2642 2657 2676 2705 2708 2728 2741 2749 2751 2756 2762 2766 2788 2794 2797 2853 2863 2875 2914 2933 2945 2952 2960 2980 2981 2997 3003 3023 3026 3032 3034 3035 3043 3056 3084 3101 3105 3125 3151 3166 3177 3196 3206 3237 3249 3251 3263 3276 3331 3337 3341 3354 3392 3395 3397 3399 3413 3423 3427 3446 3460 3467 3485 3491 3561 3567 3570 3576 3585 3602 3607 3610 3612 3615 3617 3624 3634 3638 3650 3654 3663 3665 3676 3696 3704 3725 3729 3734 3770 3771 3783 3795 3805 3810 3812 3838 3865 3870 3901 3904 3917 3947 3963 3966 4014 4026 4058 4068 4098 4102 4104 4126 4137 4145 4190 4222 4242 4246 4266 4285 4295 4296 4303 4307 4326 4331 4350 4367 4383 4391 4409 4437 4438 4443 4465 4477 4481 4482 4486 4487 4507 4511 4526 4540 4544 4545 4552 4565 4585 4617 4626 4634 4640 4642 4665 4701 4710 4711 4718 4722 4735 4738 4747 4752 4759 4767 4769 4813 4822 4829 4831 4835 4841 4847 4909 4916 4972 5001 5023 5066 5072 5077 5078 5083 5100 5103 5110 5114 5116 5118 5128 5129 5152 5166 5177 5183 5192 5212 5219 5222 5237 5239 5255 5294 5295 5316 5325 5329 5331 5336 5338 5362 5373 5376 5387 5405 5433 5438 5439 5462 5466 5476 5492 5513 5514 5522 5527 5530 5533 5568 5577 5618 5635 5647 5649 5654 5656 5665 5673 5676 5679 5714 5729 5732 5733 5737 5756 5760 5779 5786 5798 5827 5833 5840 5842 5846 5852 5866 5877 5881 5883 5887 5903 5920 5929 5934 5939 5981 5997 6007 6013 6027 6028 6040 6045 6050 6123 6134 6144 6149 6152 6177 6191 6215 6224 6289 6290 6296 6335 6343 6385 6393 6413 6424 6474 6478 6480 6484 6497 6513 6529 6533 6558 6580 6582 6583 6591 6601 6618 6633 6639 6649 6669 6670 6673 6698
