Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,MOPSO,mopso,area_s5_t1000,mopso,100,3598.0,0.0,8985.765885,,3598.0,6.305553108173779,11882.896058041091,,511,97,100,100,0.511,1804.5238048000028,,,,,,,,,6716,106961,{}
2,comparison,MOPSO,mopso,area_s5_t1000,mopso,99,3653.0,0.4,7745.803056007828,,3653.0,1.8330302779823362,11436.461187074447,,516,72,99,99,0.516,1950.7034958000004,,,,,,,,,6716,106961,{}
3,comparison,MOPSO,mopso,area_s5_t1000,mopso,95,3587.0,0.4,9117.445521617625,,3587.0,2.0976176963403033,11852.836932107815,,510,92,95,95,0.51,2056.5858746000013,,,,,,,,,6716,106961,{}
4,comparison,MOPSO,mopso,area_s5_t1000,mopso,50,3636.0,0.4,10895.859654833355,,3636.0,2.9664793948382653,12127.371202164999,,515,18,50,50,0.517,2005.4379087999987,,,,,,,,,6716,106961,{}
5,comparison,MOPSO,mopso,area_s5_t1000,mopso,46,3616.0,0.4,10767.36029446749,,3616.0,2.925747767665559,11685.108816966665,,511,15,46,46,0.517,1882.2792407000015,,,,,,,,,6716,106961,{}
6,comparison,MOPSO,mopso,area_s5_t1000,mopso,42,3668.0,0.0,10588.32151650778,,3668.0,3.9698866482558417,11433.559823833313,,516,34,42,42,0.518,1946.3668933000008,,,,,,,,,6716,106961,{}
7,comparison,MOPSO,mopso,area_s5_t1000,mopso,100,3607.0,0.0,9300.136675207803,,3607.0,2.7129319932501073,11954.661071333341,,509,10,100,100,0.51,2060.2168901999976,,,,,,,,,6716,106961,{}
8,comparison,MOPSO,mopso,area_s5_t1000,mopso,22,3681.0,0.0,10915.171835474477,,3681.0,1.4966629547095764,11976.26272036665,,522,15,22,22,0.522,2046.8901845,,,,,,,,,6716,106961,{}
9,comparison,MOPSO,mopso,area_s5_t1000,mopso,94,3591.0,0.4,9075.038765217614,,3591.0,1.4142135623730951,11854.665430399977,,510,92,94,94,0.51,1157.655899999998,,,,,,,,,6716,106961,{}
10,comparison,MOPSO,mopso,area_s5_t1000,mopso,63,3591.0,0.0,9013.040448933327,,3591.0,1.7204650534085253,12280.206961415162,,506,9,63,63,0.512,998.3725273999953,,,,,,,,,6716,106961,{}
Average,comparison,MOPSO,mopso,area_s5_t1000,mopso,71.1,3622.8,0.2,9640.39436532673,,3622.8,2.744258845699739,11848.403020370346,,512.6,,71.1,71.1,0.5143,1790.9032720099997,,,,,,,,,6716.0,106961.0,{}
Std,comparison,MOPSO,mopso,area_s5_t1000,mopso,28.183150994876353,32.759120867324874,0.2,1024.2233221985719,,32.759120867324874,1.410334495004195,257.2200151292998,,4.386342439892262,,28.183150994876353,28.183150994876353,0.004026164427839483,366.33575186643753,,,,,,,,,0.0,0.0,{}
