Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,SPEA2,spea2,area_s5_t500,spea2,78,2656.0,0.0,8431.225484800005,,2656.0,2.7129319932501077,9029.062577433344,,379,25,78,78,0.758,1037.8059890000004,,,,,,,,,3419,33127,{}
2,comparison,SPEA2,spea2,area_s5_t500,spea2,30,2660.0,0.0,8435.701931392074,,2660.0,2.039607805437114,9262.18832682538,,381,25,30,30,0.762,1236.1255434000013,,,,,,,,,3419,33127,{}
3,comparison,SPEA2,spea2,area_s5_t500,spea2,41,2653.0,0.0,8366.117839925404,,2653.0,4.791659420284375,9810.179866958719,,379,32,41,41,0.758,1201.6827365999998,,,,,,,,,3419,33127,{}
4,comparison,SPEA2,spea2,area_s5_t500,spea2,35,2671.0,0.0,8084.777511533333,,2671.0,1.019803902718557,8331.591473266673,,377,18,35,35,0.754,2079.1155079,,,,,,,,,3419,33127,{}
5,comparison,SPEA2,spea2,area_s5_t500,spea2,67,2680.0,0.0,8320.431245325386,,2680.0,2.0976176963403033,8874.303707858737,,380,16,67,67,0.76,1291.7198466999998,,,,,,,,,3419,33127,{}
6,comparison,SPEA2,spea2,area_s5_t500,spea2,24,2641.0,0.4,8533.610476166674,,2641.0,1.624807680927192,8658.141157866683,,377,22,24,24,0.754,1358.857543600001,,,,,,,,,3419,33127,{}
7,comparison,SPEA2,spea2,area_s5_t500,spea2,46,2677.0,0.0,8437.96945764505,,2677.0,1.9595917942265424,9639.35117299208,,382,13,46,46,0.764,1346.8076506000016,,,,,,,,,3419,33127,{}
8,comparison,SPEA2,spea2,area_s5_t500,spea2,55,2645.0,0.0,8115.917924258739,,2645.0,1.3266499161421599,8405.028937658728,,376,24,55,55,0.752,1371.7437085000001,,,,,,,,,3419,33127,{}
9,comparison,SPEA2,spea2,area_s5_t500,spea2,25,2593.0,0.0,8369.302940233329,,2593.0,2.727636339397171,9576.017421266686,,373,20,25,25,0.746,843.9824001999987,,,,,,,,,3419,33127,{}
10,comparison,SPEA2,spea2,area_s5_t500,spea2,38,2688.0,0.0,8539.791143658738,,2688.0,1.9390719429665317,9100.075181658738,,381,10,38,38,0.762,824.9079846000004,,,,,,,,,3419,33127,{}
Average,comparison,SPEA2,spea2,area_s5_t500,spea2,43.9,2656.4,0.04,8363.484595493874,,2656.4,2.2239378491690056,9068.593982378577,,378.5,,43.9,43.9,0.757,1259.2748911100002,,,,,,,,,3419.0,33127.0,{}
Std,comparison,SPEA2,spea2,area_s5_t500,spea2,17.008527273106274,25.69902721894352,0.12000000000000001,147.05109792419466,,25.69902721894352,0.9950379103499213,486.1004019952561,,2.6172504656604803,,17.008527273106274,17.008527273106274,0.005234500931320965,334.284747074622,,,,,,,,,0.0,0.0,{}
