Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,SPEA2,spea2,world_s5_t400,spea2,4,2774.0,0.4,11640.564271466643,,2774.0,0.7483314773547882,11725.241954066654,,394,0,4,4,0.985,427.5761855999881,,,,,,,,,2619,9728,{}
2,comparison,SPEA2,spea2,world_s5_t400,spea2,1,2774.0,0.4,10796.088582233338,,2774.0,0.4,10796.088582233338,,394,0,1,1,0.985,441.52387199999066,,,,,,,,,2619,9728,{}
3,comparison,SPEA2,spea2,world_s5_t400,spea2,5,2774.0,0.4,10760.42422613333,,2774.0,0.4,11456.804786099996,,394,3,5,5,0.985,464.97336960000393,,,,,,,,,2619,9728,{}
4,comparison,SPEA2,spea2,world_s5_t400,spea2,3,2774.0,0.4,10968.522437226367,,2774.0,0.4,11026.17603972637,,394,0,3,3,0.985,508.3310730000085,,,,,,,,,2619,9728,{}
5,comparison,SPEA2,spea2,world_s5_t400,spea2,3,2774.0,0.4,10527.898594966658,,2774.0,0.4,11003.805257700002,,394,1,3,3,0.985,391.99361169998883,,,,,,,,,2619,9728,{}
6,comparison,SPEA2,spea2,world_s5_t400,spea2,3,2774.0,0.4,11267.913830266647,,2774.0,0.4,11675.348384760558,,394,0,3,3,0.985,450.5976931999903,,,,,,,,,2619,9728,{}
7,comparison,SPEA2,spea2,world_s5_t400,spea2,2,2774.0,0.4,10566.969859026343,,2774.0,0.4,10570.572365159675,,394,0,2,2,0.985,463.3951453000045,,,,,,,,,2619,9728,{}
8,comparison,SPEA2,spea2,world_s5_t400,spea2,2,2774.0,0.4,10711.205598066674,,2774.0,0.7483314773547882,10711.205598066674,,394,0,2,2,0.985,469.85069060001115,,,,,,,,,2619,9728,{}
9,comparison,SPEA2,spea2,world_s5_t400,spea2,4,2774.0,0.4,10655.633023433325,,2774.0,0.4,10717.880389566657,,394,0,4,4,0.985,306.5226088000054,,,,,,,,,2619,9728,{}
10,comparison,SPEA2,spea2,world_s5_t400,spea2,18,2774.0,0.0,10984.9161289,,2774.0,1.3266499161421599,12539.551034726353,,394,15,18,18,0.985,271.8139091000048,,,,,,,,,2619,9728,{}
Average,comparison,SPEA2,spea2,world_s5_t400,spea2,4.5,2774.0,0.36000000000000004,10888.013655171933,,2774.0,0.5623312870851737,11222.267439210627,,394.0,,4.5,4.5,0.985,419.6578158899996,,,,,,,,,2619.0,9728.0,{}
Std,comparison,SPEA2,spea2,world_s5_t400,spea2,4.631414470763764,0.0,0.12000000000000001,326.99716063859063,,0.0,0.2894538366737121,587.9296296851041,,0.0,,4.631414470763764,4.631414470763764,0.0,71.60274410833289,,,,,,,,,0.0,0.0,{}
