Run,Representative_Index,Task_Count,Profit,Load,Attitude,Quality,Task_Order,Task_ID,Window_Index,Satellite_Index,Actual_Start,Actual_End,Duration_Seconds
1,3,100,695.0,1.0954451150103321,1717.689649959422,,1,17,0,2,2013-04-20T00:12:32.075,2013-04-20T00:12:48.075,16.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,2,94,0,2,2013-04-20T00:13:26.505,2013-04-20T00:13:55.505,29.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,3,92,0,1,2013-04-20T00:16:29.236,2013-04-20T00:16:57.236,28.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,4,97,0,1,2013-04-20T00:19:57.379,2013-04-20T00:20:19.379,22.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,5,29,0,5,2013-04-20T10:02:48.877,2013-04-20T10:03:17.877,29.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,6,85,0,5,2013-04-20T10:06:38.290,2013-04-20T10:06:55.290,17.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,7,15,0,4,2013-04-20T10:15:53.843,2013-04-20T10:16:21.843,28.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,8,42,0,4,2013-04-20T10:18:49.740,2013-04-20T10:19:15.740,26.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,9,60,0,3,2013-04-20T10:25:46.616,2013-04-20T10:26:01.616,15.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,10,3,0,3,2013-04-20T10:26:29.060,2013-04-20T10:26:44.060,15.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,11,13,0,3,2013-04-20T10:27:00.186,2013-04-20T10:27:25.186,25.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,12,28,0,3,2013-04-20T10:28:18.610,2013-04-20T10:28:43.610,25.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,13,24,0,2,2013-04-20T10:31:34.051,2013-04-20T10:31:58.051,24.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,14,6,0,3,2013-04-20T10:34:01.572,2013-04-20T10:34:30.572,29.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,15,21,0,2,2013-04-20T10:37:54.749,2013-04-20T10:38:14.749,20.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,16,48,0,2,2013-04-20T10:38:55.357,2013-04-20T10:39:22.357,27.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,17,33,0,2,2013-04-20T10:39:47.469,2013-04-20T10:40:14.469,27.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,18,23,0,1,2013-04-20T10:42:49.109,2013-04-20T10:43:16.109,27.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,19,56,0,5,2013-04-20T11:38:26.544,2013-04-20T11:38:46.544,20.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,20,43,0,5,2013-04-20T11:44:34.025,2013-04-20T11:45:01.025,27.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,21,64,1,4,2013-04-20T11:50:30.918,2013-04-20T11:50:57.918,27.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,22,5,0,4,2013-04-20T11:52:48.629,2013-04-20T11:53:06.629,18.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,23,53,0,4,2013-04-20T12:00:27.235,2013-04-20T12:00:45.235,18.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,24,86,0,3,2013-04-20T12:06:40.317,2013-04-20T12:06:55.317,15.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,25,67,0,2,2013-04-20T12:10:35.343,2013-04-20T12:10:53.343,18.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,26,31,0,1,2013-04-20T12:14:28.508,2013-04-20T12:14:56.508,28.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,27,46,0,2,2013-04-20T12:16:05.066,2013-04-20T12:16:23.066,18.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,28,47,0,1,2013-04-20T12:17:18.030,2013-04-20T12:17:40.030,22.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,29,96,0,2,2013-04-20T12:17:49.029,2013-04-20T12:18:12.029,23.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,30,65,0,1,2013-04-20T12:19:20.963,2013-04-20T12:19:42.963,22.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,31,20,0,2,2013-04-20T12:20:25.053,2013-04-20T12:20:43.053,18.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,32,9,0,1,2013-04-20T12:23:21.212,2013-04-20T12:23:43.212,22.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,33,27,0,1,2013-04-20T12:24:20.948,2013-04-20T12:24:36.948,16.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,34,63,0,1,2013-04-20T12:25:22.244,2013-04-20T12:25:41.244,19.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,35,51,0,5,2013-04-20T13:13:14.643,2013-04-20T13:13:36.643,22.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,36,52,0,5,2013-04-20T13:14:59.501,2013-04-20T13:15:25.501,26.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,37,99,0,5,2013-04-20T13:18:55.157,2013-04-20T13:19:22.157,27.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,38,8,0,5,2013-04-20T13:23:18.257,2013-04-20T13:23:43.257,25.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,39,32,0,4,2013-04-20T13:32:29.365,2013-04-20T13:32:46.365,17.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,40,68,0,4,2013-04-20T13:37:04.104,2013-04-20T13:37:23.104,19.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,41,35,1,3,2013-04-20T13:39:07.437,2013-04-20T13:39:27.437,20.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,42,57,0,4,2013-04-20T13:40:38.673,2013-04-20T13:40:58.673,20.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,43,66,0,3,2013-04-20T13:42:22.449,2013-04-20T13:42:43.449,21.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,44,55,0,2,2013-04-20T13:49:27.959,2013-04-20T13:49:52.959,25.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,45,26,0,1,2013-04-20T13:55:33.060,2013-04-20T13:55:50.060,17.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,46,69,1,1,2013-04-20T14:04:59.811,2013-04-20T14:05:16.811,17.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,47,0,0,3,2013-04-20T15:24:43.172,2013-04-20T15:25:10.172,27.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,48,37,0,2,2013-04-20T15:29:19.580,2013-04-20T15:29:47.580,28.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,49,82,1,5,2013-04-20T18:27:59.208,2013-04-20T18:28:24.208,25.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,50,71,0,4,2013-04-20T18:41:26.848,2013-04-20T18:41:43.848,17.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,51,87,1,2,2013-04-20T18:56:53.986,2013-04-20T18:57:08.986,15.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,52,49,1,2,2013-04-20T18:57:37.003,2013-04-20T18:57:56.003,19.0
1,3,100,695.0,1.0954451150103321,1717.689649959422,,53,10,1,1,2013-04-20T18:58:04.567,2013-04-20T18:58:31.567,27.0
