Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,MOPSO,mopso,world_s5_t800,mopso,17,5552.0,0.4,21520.558741166667,,5552.0,2.85657137141714,21958.99283533335,,796,5,17,17,0.995,1147.953256199995,,,,,,,,,5381,22923,{}
2,comparison,MOPSO,mopso,world_s5_t800,mopso,25,5552.0,0.4,21562.47394240003,,5552.0,2.4819347291981715,22023.4842169,,796,1,25,25,0.995,1776.8456865000044,,,,,,,,,5381,22923,{}
3,comparison,MOPSO,mopso,world_s5_t800,mopso,28,5552.0,0.4898979485566356,21250.359528742996,,5552.0,0.9797958971132712,23393.879400842972,,796,4,28,28,0.995,1723.3176586000045,,,,,,,,,5381,22923,{}
4,comparison,MOPSO,mopso,world_s5_t800,mopso,31,5552.0,0.4,21506.509028642977,,5552.0,1.16619037896906,23797.31932717629,,796,9,31,31,0.995,1410.5764266999904,,,,,,,,,5381,22923,{}
5,comparison,MOPSO,mopso,world_s5_t800,mopso,24,5552.0,0.4898979485566356,20820.851129099996,,5552.0,0.9797958971132712,23418.11393499997,,796,0,24,24,0.995,1155.6413316000107,,,,,,,,,5381,22923,{}
6,comparison,MOPSO,mopso,world_s5_t800,mopso,20,5552.0,0.6324555320336759,20737.262582127176,,5552.0,0.7483314773547882,22711.15818912721,,796,0,20,20,0.995,1323.994635199997,,,,,,,,,5381,22923,{}
7,comparison,MOPSO,mopso,world_s5_t800,mopso,17,5552.0,0.4898979485566356,21128.558509944145,,5552.0,7.984985911070852,21585.83992749384,,796,2,17,17,0.995,1767.2730187999987,,,,,,,,,5381,22923,{}
8,comparison,MOPSO,mopso,world_s5_t800,mopso,22,5552.0,0.4,20752.832068866617,,5552.0,1.16619037896906,21599.3330158,,796,1,22,22,0.995,1737.2316938000004,,,,,,,,,5381,22923,{}
9,comparison,MOPSO,mopso,world_s5_t800,mopso,16,5552.0,0.4,21411.00829383331,,5552.0,1.16619037896906,22623.017796499964,,796,0,16,16,0.995,1083.9764091999969,,,,,,,,,5381,22923,{}
10,comparison,MOPSO,mopso,world_s5_t800,mopso,24,5552.0,0.6324555320336759,21314.623133242974,,5552.0,0.9797958971132712,22337.33836864298,,796,2,24,24,0.995,881.6867054999893,,,,,,,,,5381,22923,{}
Average,comparison,MOPSO,mopso,world_s5_t800,mopso,22.4,5552.0,0.4734604909737259,21200.50369580669,,5552.0,2.0509782317287946,22544.84770128166,,796.0,,22.4,22.4,0.995,1400.8496822099987,,,,,,,,,5381.0,22923.0,{}
Std,comparison,MOPSO,mopso,world_s5_t800,mopso,4.715930449020639,0.0,0.08851645884759768,308.42055496000063,,0.0,2.086501448112277,745.5000682909787,,0.0,,4.715930449020639,4.715930449020639,0.0,315.08751533493927,,,,,,,,,0.0,0.0,{}
