Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,MOPSO,mopso,area_s5_t600,mopso,57,2969.0,0.0,8917.599493966678,,2969.0,3.249615361854384,9804.453955333336,,424,43,57,57,0.7066666666666667,1037.8013974999994,,,,,,,,,3933,42034,{}
2,comparison,MOPSO,mopso,area_s5_t600,mopso,100,2927.0,0.4,7648.370618933302,,2927.0,4.923413450036469,10679.604926529888,,417,13,100,100,0.695,1016.1973727999975,,,,,,,,,3933,42034,{}
3,comparison,MOPSO,mopso,area_s5_t600,mopso,100,2902.0,0.4,7626.449226466681,,2902.0,4.841487374764082,10109.220986367667,,413,62,100,100,0.6883333333333334,1042.6084378999985,,,,,,,,,3933,42034,{}
4,comparison,MOPSO,mopso,area_s5_t600,mopso,100,2978.0,0.0,7995.051292266664,,2978.0,2.4819347291981715,10394.295436334327,,424,80,100,100,0.7066666666666667,1566.6318877000012,,,,,,,,,3933,42034,{}
5,comparison,MOPSO,mopso,area_s5_t600,mopso,100,2932.0,0.0,7802.845584066667,,2932.0,4.995998398718719,9790.543336699986,,416,53,100,100,0.6933333333333334,1160.0894028000002,,,,,,,,,3933,42034,{}
6,comparison,MOPSO,mopso,area_s5_t600,mopso,48,2959.0,0.4,8859.843117367658,,2959.0,5.491812087098393,9924.767174763247,,419,16,48,48,0.7,1026.9068762999996,,,,,,,,,3933,42034,{}
7,comparison,MOPSO,mopso,area_s5_t600,mopso,47,2990.0,0.4,8899.423496633324,,2990.0,1.9390719429665317,10058.21134579998,,424,35,47,47,0.7066666666666667,1154.1238728999997,,,,,,,,,3933,42034,{}
8,comparison,MOPSO,mopso,area_s5_t600,mopso,100,2944.0,0.4,7866.1035250666655,,2944.0,5.238320341483519,10560.826601766645,,418,20,100,100,0.6983333333333334,1398.7916106000011,,,,,,,,,3933,42034,{}
9,comparison,MOPSO,mopso,area_s5_t600,mopso,45,2942.0,0.4,8862.973222233357,,2942.0,2.0,9828.388538766652,,420,44,45,45,0.7,789.1840359999987,,,,,,,,,3933,42034,{}
10,comparison,MOPSO,mopso,area_s5_t600,mopso,26,2980.0,0.4,9028.649494366653,,2980.0,4.604345773288535,9652.045531299995,,425,18,26,26,0.7083333333333334,792.7836175000011,,,,,,,,,3933,42034,{}
Average,comparison,MOPSO,mopso,area_s5_t600,mopso,72.3,2952.3,0.28,8350.730907136765,,2952.3,3.9765999459408805,10080.235783366172,,420.0,,72.3,72.3,0.7003333333333334,1098.5118511999997,,,,,,,,,3933.0,42034.0,{}
Std,comparison,MOPSO,mopso,area_s5_t600,mopso,28.61835075611451,26.32508309578528,0.1833030277982336,572.9754390825032,,26.32508309578528,1.333661452521962,334.8270199878791,,3.898717737923586,,28.61835075611451,28.61835075611451,0.00640312423743285,228.9227251773334,,,,,,,,,0.0,0.0,{}
