Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,MOACO,moaco,area_s5_t600,moaco,99,3257.0,0.0,8433.067146799982,,3257.0,3.3105890714493698,9719.62290586666,,446,35,99,99,0.7433333333333333,7639.20211459999,,,,,,,,,3933,42034,{}
2,comparison,MOACO,moaco,area_s5_t600,moaco,60,3295.0,0.0,8467.151632300001,,3295.0,1.4142135623730951,9555.222303999984,,450,19,60,60,0.75,7771.741684099994,,,,,,,,,3933,42034,{}
3,comparison,MOACO,moaco,area_s5_t600,moaco,84,3269.0,0.4,8518.067247599993,,3269.0,1.624807680927192,9538.25223180291,,448,44,84,84,0.7466666666666667,7195.070119300013,,,,,,,,,3933,42034,{}
4,comparison,MOACO,moaco,area_s5_t600,moaco,73,3256.0,0.0,8568.924357966685,,3256.0,2.756809750418044,9460.694384766684,,445,65,73,73,0.7416666666666667,7206.244578900005,,,,,,,,,3933,42034,{}
5,comparison,MOACO,moaco,area_s5_t600,moaco,89,3258.0,0.0,8418.274872900018,,3258.0,4.707440918375928,9320.342404400028,,446,0,89,89,0.7433333333333333,10971.600767800002,,,,,,,,,3933,42034,{}
6,comparison,MOACO,moaco,area_s5_t600,moaco,80,3286.0,0.4,8403.678713666677,,3286.0,2.756809750418044,9287.115287836232,,450,17,80,80,0.75,11005.750145500002,,,,,,,,,3933,42034,{}
7,comparison,MOACO,moaco,area_s5_t600,moaco,75,3268.0,0.4,8336.743913733342,,3268.0,1.3564659966250536,9527.17220906665,,447,52,75,75,0.745,10350.594139299996,,,,,,,,,3933,42034,{}
8,comparison,MOACO,moaco,area_s5_t600,moaco,73,3264.0,0.0,8582.549309466676,,3264.0,3.655133376499413,9745.746235202902,,446,17,73,73,0.7433333333333333,10310.770537400007,,,,,,,,,3933,42034,{}
9,comparison,MOACO,moaco,area_s5_t600,moaco,76,3249.0,0.0,8545.389865933344,,3249.0,2.33238075793812,9366.18942196667,,443,4,76,76,0.7416666666666667,5317.336311899999,,,,,,,,,3933,42034,{}
10,comparison,MOACO,moaco,area_s5_t600,moaco,81,3270.0,0.0,8425.708767533306,,3270.0,3.0066592756745814,9271.01172279999,,447,55,81,81,0.745,5249.483350900002,,,,,,,,,3933,42034,{}
Average,comparison,MOACO,moaco,area_s5_t600,moaco,79.0,3267.2,0.12000000000000001,8469.955582790002,,3267.2,2.692131014069884,9479.13691077087,,446.8,,79.0,79.0,0.745,8301.779374970001,,,,,,,,,3933.0,42034.0,{}
Std,comparison,MOACO,moaco,area_s5_t600,moaco,9.939818911831342,13.392535234226566,0.1833030277982336,76.5587986765322,,13.392535234226566,1.0081818303674477,160.9367573383242,,2.039607805437114,,9.939818911831342,9.939818911831342,0.0028867513459481316,2098.605572462342,,,,,,,,,0.0,0.0,{}
