Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,NSGA-II,nsga2,area_s5_t300,nsga2,100,2046.0,0.0,5600.773490966657,,2046.0,0.9797958971132712,7419.986059771887,,289,25,100,100,0.9633333333333334,532.9556395,,,,,,,,,2027,14744,{}
2,comparison,NSGA-II,nsga2,area_s5_t300,nsga2,95,2050.0,0.0,5581.7097211666805,,2050.0,3.0594117081556713,6328.585211085419,,289,33,95,95,0.9633333333333334,531.9025630999995,,,,,,,,,2027,14744,{}
3,comparison,NSGA-II,nsga2,area_s5_t300,nsga2,100,2041.0,0.0,4951.731409400008,,2041.0,2.244994432064365,7207.147155733343,,288,81,100,100,0.96,538.3028952000004,,,,,,,,,2027,14744,{}
4,comparison,NSGA-II,nsga2,area_s5_t300,nsga2,87,2044.0,0.0,5671.955917233345,,2044.0,0.4898979485566356,6882.34088355031,,288,58,87,87,0.96,601.8298077999998,,,,,,,,,2027,14744,{}
5,comparison,NSGA-II,nsga2,area_s5_t300,nsga2,62,2039.0,0.0,5700.331251266677,,2039.0,1.019803902718557,6494.697129533317,,287,55,62,62,0.9566666666666667,515.0815005999993,,,,,,,,,2027,14744,{}
6,comparison,NSGA-II,nsga2,area_s5_t300,nsga2,98,2022.0,0.0,5595.191429316978,,2022.0,1.16619037896906,6329.284057500027,,286,26,98,98,0.9533333333333334,533.6639003,,,,,,,,,2027,14744,{}
7,comparison,NSGA-II,nsga2,area_s5_t300,nsga2,100,2032.0,0.4,5112.2949563999955,,2032.0,1.4966629547095767,7422.657761766675,,287,46,100,100,0.9566666666666667,543.3834370000004,,,,,,,,,2027,14744,{}
8,comparison,NSGA-II,nsga2,area_s5_t300,nsga2,100,2023.0,0.0,5415.364820266672,,2023.0,1.9390719429665317,6802.894578700011,,284,18,100,100,0.9466666666666667,601.2357185999999,,,,,,,,,2027,14744,{}
9,comparison,NSGA-II,nsga2,area_s5_t300,nsga2,100,2015.0,0.0,5296.253509583632,,2015.0,3.0066592756745814,7694.452066271876,,283,18,100,100,0.9433333333333334,367.05618030000005,,,,,,,,,2027,14744,{}
10,comparison,NSGA-II,nsga2,area_s5_t300,nsga2,95,2018.0,0.0,5911.0512500503155,,2018.0,2.8284271247461903,6837.072508416988,,285,13,95,95,0.95,350.93312380000043,,,,,,,,,2027,14744,{}
Average,comparison,NSGA-II,nsga2,area_s5_t300,nsga2,93.7,2033.0,0.04,5483.665775565096,,2033.0,1.823091556567444,6941.911741232985,,286.6,,93.7,93.7,0.9553333333333334,511.63447662,,,,,,,,,2027.0,14744.0,{}
Std,comparison,NSGA-II,nsga2,area_s5_t300,nsga2,11.269871339105872,12.041594578792296,0.12000000000000001,275.94910518095156,,12.041594578792296,0.8833669545395585,456.255115028642,,1.9595917942265424,,11.269871339105872,11.269871339105872,0.006531972647421813,81.22386024369739,,,,,,,,,0.0,0.0,{}
