Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,MODBO,modbo,area_s5_t300,modbo,52,1996.0,0.4,6280.974398699994,,1996.0,1.3564659966250538,7291.589606433346,,282,0,52,52,0.94,479.5826764000003,,,,,,,,,2027,14744,{}
2,comparison,MODBO,modbo,area_s5_t300,modbo,43,2013.0,0.4,6127.579707696842,,2013.0,2.925747767665559,6923.41464585032,,284,9,43,43,0.9466666666666667,524.0771609999997,,,,,,,,,2027,14744,{}
3,comparison,MODBO,modbo,area_s5_t300,modbo,100,1975.0,0.4,5604.280130499989,,1975.0,3.3823069050575527,7070.3809443169885,,278,41,100,100,0.9266666666666666,505.5859157,,,,,,,,,2027,14744,{}
4,comparison,MODBO,modbo,area_s5_t300,modbo,47,1994.0,0.4,5847.376011399985,,1994.0,3.54400902933387,6815.098683866662,,281,18,47,47,0.9366666666666666,495.75644580000017,,,,,,,,,2027,14744,{}
5,comparison,MODBO,modbo,area_s5_t300,modbo,100,1969.0,0.4,5513.250128618754,,1969.0,4.354308211415448,7592.462806138528,,276,65,100,100,0.92,517.9904777000002,,,,,,,,,2027,14744,{}
6,comparison,MODBO,modbo,area_s5_t300,modbo,49,1968.0,0.4,5946.338026459374,,1968.0,3.7202150475476548,7359.421586766684,,277,10,49,49,0.9266666666666666,482.823805,,,,,,,,,2027,14744,{}
7,comparison,MODBO,modbo,area_s5_t300,modbo,100,1984.0,0.4,5402.182084666663,,1984.0,4.427188724235731,7637.348211405225,,280,5,100,100,0.9333333333333333,540.6704649000003,,,,,,,,,2027,14744,{}
8,comparison,MODBO,modbo,area_s5_t300,modbo,42,1999.0,0.4,6113.013277391834,,1999.0,1.019803902718557,7104.392157476342,,282,9,42,42,0.94,531.2679697999997,,,,,,,,,2027,14744,{}
9,comparison,MODBO,modbo,area_s5_t300,modbo,45,2011.0,0.4,6039.864439933338,,2011.0,5.418486873657626,7560.534019633343,,284,9,45,45,0.9466666666666667,285.08017169999994,,,,,,,,,2027,14744,{}
10,comparison,MODBO,modbo,area_s5_t300,modbo,47,2004.0,0.0,5795.792929100014,,2004.0,0.8,6391.210227739075,,282,32,47,47,0.94,274.7583408999999,,,,,,,,,2027,14744,{}
Average,comparison,MODBO,modbo,area_s5_t300,modbo,62.5,1991.3,0.36000000000000004,5867.065113446679,,1991.3,3.094853245825705,7174.585288962651,,280.6,,62.5,62.5,0.9356666666666666,463.75934289,,,,,,,,,2027.0,14744.0,{}
Std,comparison,MODBO,modbo,area_s5_t300,modbo,24.69514122251582,15.710187777362815,0.12000000000000001,274.16193349108454,,15.710187777362815,1.4852216625144194,375.14816414991276,,2.6532998322843198,,24.69514122251582,24.69514122251582,0.008439325934114762,93.85452781692909,,,,,,,,,0.0,0.0,{}
