Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,SPEA2,spea2,area_s5_t300,spea2,33,1986.0,0.0,6627.213064850303,,1986.0,0.8944271909999159,7239.274083066663,,280,7,33,33,0.9333333333333333,868.5066542999998,,,,,,,,,2027,14744,{}
2,comparison,SPEA2,spea2,area_s5_t300,spea2,26,1984.0,0.8,6523.077899166673,,1984.0,2.4819347291981715,6778.262444366682,,279,19,26,26,0.93,827.2298332999999,,,,,,,,,2027,14744,{}
3,comparison,SPEA2,spea2,area_s5_t300,spea2,21,1976.0,0.0,6216.286383566664,,1976.0,1.3266499161421599,7188.019759700008,,279,16,21,21,0.93,609.4618779999996,,,,,,,,,2027,14744,{}
4,comparison,SPEA2,spea2,area_s5_t300,spea2,51,1963.0,0.4,5976.553390499988,,1963.0,2.33238075793812,7000.410204066668,,277,27,51,51,0.9233333333333333,786.9814656000003,,,,,,,,,2027,14744,{}
5,comparison,SPEA2,spea2,area_s5_t300,spea2,42,1984.0,0.0,6387.008599387709,,1984.0,0.7483314773547882,7332.426878000001,,281,33,42,42,0.9366666666666666,811.3007299000001,,,,,,,,,2027,14744,{}
6,comparison,SPEA2,spea2,area_s5_t300,spea2,65,1999.0,0.0,6126.024275383646,,1999.0,1.3564659966250536,6988.796428200015,,282,31,65,65,0.94,728.0923315,,,,,,,,,2027,14744,{}
7,comparison,SPEA2,spea2,area_s5_t300,spea2,100,1963.0,0.4,5689.267034666659,,1963.0,4.409081537009721,7118.7986123999835,,277,37,100,100,0.9266666666666666,1498.9622795999994,,,,,,,,,2027,14744,{}
8,comparison,SPEA2,spea2,area_s5_t300,spea2,100,1980.0,0.0,5774.449162700008,,1980.0,2.7856776554368237,7265.427506431246,,279,63,100,100,0.93,1284.0459130999998,,,,,,,,,2027,14744,{}
9,comparison,SPEA2,spea2,area_s5_t300,spea2,47,1938.0,0.0,5972.634517385428,,1938.0,2.4979991993593593,6628.399068585414,,273,41,47,47,0.91,791.6055643,,,,,,,,,2027,14744,{}
10,comparison,SPEA2,spea2,area_s5_t300,spea2,52,1985.0,0.4,6341.7694543057305,,1985.0,1.4142135623730951,7331.027693672401,,280,36,52,52,0.9333333333333333,688.2899145000001,,,,,,,,,2027,14744,{}
Average,comparison,SPEA2,spea2,area_s5_t300,spea2,53.7,1975.8,0.2,6163.428378191281,,1975.8,2.0247162022437206,7087.084267848908,,278.7,,53.7,53.7,0.9293333333333333,889.4476564099999,,,,,,,,,2027.0,14744.0,{}
Std,comparison,SPEA2,spea2,area_s5_t300,spea2,26.214690537940744,16.234531098864544,0.2683281572999748,296.2919290192281,,16.234531098864544,1.049058768788367,225.5657639282799,,2.41039415863879,,26.214690537940744,26.214690537940744,0.00785988408170105,265.0654248740639,,,,,,,,,0.0,0.0,{}
