Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,SPEA2,spea2,world_s5_t600,spea2,13,4096.0,0.4,17043.12436953547,,4096.0,4.66476151587624,17852.116658902145,,594,4,13,13,0.99,778.6537231999973,,,,,,,,,3978,15897,{}
2,comparison,SPEA2,spea2,world_s5_t600,spea2,3,4096.0,0.4,15698.08678696666,,4096.0,0.4,15724.934918566658,,594,0,3,3,0.99,1097.561554,,,,,,,,,3978,15897,{}
3,comparison,SPEA2,spea2,world_s5_t600,spea2,4,4096.0,0.4,16686.80907716667,,4096.0,0.4,16741.117931200002,,594,0,4,4,0.99,1125.5825761000015,,,,,,,,,3978,15897,{}
4,comparison,SPEA2,spea2,world_s5_t600,spea2,6,4096.0,0.4898979485566356,16571.52288513334,,4096.0,2.4,16901.942391700017,,594,5,6,6,0.99,730.4042676000099,,,,,,,,,3978,15897,{}
5,comparison,SPEA2,spea2,world_s5_t600,spea2,17,4096.0,0.4898979485566356,16872.709619133308,,4096.0,3.4292856398964497,17691.212314081902,,594,8,17,17,0.99,855.5332928999997,,,,,,,,,3978,15897,{}
6,comparison,SPEA2,spea2,world_s5_t600,spea2,13,4096.0,0.4,15773.935106674206,,4096.0,6.273754856543249,17699.650560174196,,594,7,13,13,0.99,863.1132821000065,,,,,,,,,3978,15897,{}
7,comparison,SPEA2,spea2,world_s5_t600,spea2,22,4096.0,0.4,15879.915265274358,,4096.0,5.455272678794342,17363.9802935333,,594,8,22,22,0.99,1374.6650998000114,,,,,,,,,3978,15897,{}
8,comparison,SPEA2,spea2,world_s5_t600,spea2,5,4096.0,0.4,17004.522810174185,,4096.0,0.4,17109.17464020752,,594,0,5,5,0.99,1340.747013500004,,,,,,,,,3978,15897,{}
9,comparison,SPEA2,spea2,world_s5_t600,spea2,23,4091.0,0.4,16452.934732166665,,4091.0,6.740919818541086,17607.593631833355,,593,10,23,23,0.9883333333333333,894.449354899989,,,,,,,,,3978,15897,{}
10,comparison,SPEA2,spea2,world_s5_t600,spea2,3,4096.0,0.4,15819.523684003825,,4096.0,0.7483314773547882,16131.669355937158,,594,1,3,3,0.99,790.5572248999961,,,,,,,,,3978,15897,{}
Average,comparison,SPEA2,spea2,world_s5_t600,spea2,10.9,4095.5,0.41797958971132715,16380.30843362287,,4095.5,3.0912325987006155,17082.339269613625,,593.9,,10.9,10.9,0.9898333333333333,985.1267389000016,,,,,,,,,3978.0,15897.0,{}
Std,comparison,SPEA2,spea2,world_s5_t600,spea2,7.395268757793729,1.5,0.03595917942265423,510.4111593236157,,1.5,2.4356274388195414,677.9074924836268,,0.3,,7.395268757793729,7.395268757793729,0.0005000000000000115,222.67721401178974,,,,,,,,,0.0,0.0,{}
