Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,MODBO,modbo,world_s5_t600,modbo,26,4096.0,0.4,15826.674064366658,,4096.0,0.9797958971132712,17400.609843766655,,594,1,26,26,0.99,1031.8086138000072,,,,,,,,,3978,15897,{}
2,comparison,MODBO,modbo,world_s5_t600,modbo,12,4096.0,0.4,15224.397512899968,,4096.0,0.4,16000.958488866652,,594,0,12,12,0.99,1732.7000588000083,,,,,,,,,3978,15897,{}
3,comparison,MODBO,modbo,world_s5_t600,modbo,13,4096.0,0.4,15638.860884666674,,4096.0,10.380751417888783,17789.514452499996,,594,0,13,13,0.99,1774.9039090999868,,,,,,,,,3978,15897,{}
4,comparison,MODBO,modbo,world_s5_t600,modbo,15,4096.0,0.4898979485566356,15949.88997670215,,4096.0,1.16619037896906,16196.04484286665,,594,2,15,15,0.99,1026.749725200003,,,,,,,,,3978,15897,{}
5,comparison,MODBO,modbo,world_s5_t600,modbo,8,4096.0,0.4,15264.198009696958,,4096.0,0.4,15865.652960757974,,594,3,8,8,0.99,1056.3081201000023,,,,,,,,,3978,15897,{}
6,comparison,MODBO,modbo,world_s5_t600,modbo,12,4096.0,0.4,15307.027647599996,,4096.0,0.4,16230.44979873332,,594,0,12,12,0.99,1047.6806087000004,,,,,,,,,3978,15897,{}
7,comparison,MODBO,modbo,world_s5_t600,modbo,14,4096.0,0.4898979485566356,16202.107172133308,,4096.0,1.4696938456699067,17959.851890370443,,594,0,14,14,0.99,1231.9633103000087,,,,,,,,,3978,15897,{}
8,comparison,MODBO,modbo,world_s5_t600,modbo,9,4096.0,0.4,16056.597635603746,,4096.0,4.534313619501853,16261.888498403752,,594,2,9,9,0.99,1198.4132677000016,,,,,,,,,3978,15897,{}
9,comparison,MODBO,modbo,world_s5_t600,modbo,28,4096.0,0.7483314773547882,16267.93808996666,,4096.0,3.9698866482558417,17279.63043246668,,594,16,28,28,0.99,839.0048220000026,,,,,,,,,3978,15897,{}
10,comparison,MODBO,modbo,world_s5_t600,modbo,8,4096.0,0.7483314773547882,15627.074873099964,,4096.0,1.3266499161421599,15893.637041566628,,594,1,8,8,0.99,889.4343301999907,,,,,,,,,3978,15897,{}
Average,comparison,MODBO,modbo,world_s5_t600,modbo,14.5,4096.0,0.4876458851822848,15736.476586673609,,4096.0,2.5027281723540877,16687.823825029875,,594.0,,14.5,14.5,0.99,1182.896676590001,,,,,,,,,3978.0,15897.0,{}
Std,comparison,MODBO,modbo,world_s5_t600,modbo,6.6670833203133135,0.0,0.1349129002904686,366.9628729370879,,0.0,2.9692341934083215,781.0900488155197,,0.0,,6.6670833203133135,6.6670833203133135,0.0,306.80676308956424,,,,,,,,,0.0,0.0,{}
