Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,MODBO,modbo,area_s5_t200,modbo,14,1394.0,0.0,4275.520377366638,,1394.0,3.0724582991474434,4998.512360933302,,197,0,14,14,0.985,342.7194254000001,,,,,,,,,1355,7914,{}
2,comparison,MODBO,modbo,area_s5_t200,modbo,35,1407.0,0.0,4072.3403254333107,,1407.0,1.7204650534085253,4934.883071933308,,199,23,35,35,0.995,341.13795600000003,,,,,,,,,1355,7914,{}
3,comparison,MODBO,modbo,area_s5_t200,modbo,18,1403.0,0.0,4374.738987633342,,1403.0,0.9797958971132712,4886.2668969000015,,199,5,18,18,0.995,339.36343090000014,,,,,,,,,1355,7914,{}
4,comparison,MODBO,modbo,area_s5_t200,modbo,35,1402.0,0.0,4394.902085633328,,1402.0,1.3564659966250538,5195.081423729204,,198,1,35,35,0.99,358.87540690000014,,,,,,,,,1355,7914,{}
5,comparison,MODBO,modbo,area_s5_t200,modbo,26,1407.0,0.0,4089.0897433385644,,1407.0,0.7483314773547882,4742.591649138561,,199,2,26,26,0.995,341.4690914999999,,,,,,,,,1355,7914,{}
6,comparison,MODBO,modbo,area_s5_t200,modbo,29,1407.0,0.0,4102.770229566648,,1407.0,1.7204650534085253,4714.204505033327,,199,24,29,29,0.995,345.5254006,,,,,,,,,1355,7914,{}
7,comparison,MODBO,modbo,area_s5_t200,modbo,30,1402.0,0.0,4289.631812033315,,1402.0,1.4966629547095767,4990.843864066653,,198,5,30,30,0.99,337.79929130000005,,,,,,,,,1355,7914,{}
8,comparison,MODBO,modbo,area_s5_t200,modbo,34,1401.0,0.0,4279.595635633323,,1401.0,4.8,5551.655667584193,,198,1,34,34,0.99,355.25547930000016,,,,,,,,,1355,7914,{}
9,comparison,MODBO,modbo,area_s5_t200,modbo,30,1394.0,0.4,4258.926809895847,,1394.0,3.006659275674582,4737.858984929186,,197,27,30,30,0.985,174.85408280000001,,,,,,,,,1355,7914,{}
10,comparison,MODBO,modbo,area_s5_t200,modbo,22,1412.0,0.0,4137.432347566665,,1412.0,1.0954451150103321,4972.21422806667,,200,10,22,22,1.0,176.3256672,,,,,,,,,1355,7914,{}
Average,comparison,MODBO,modbo,area_s5_t200,modbo,27.3,1402.9,0.04,4227.494835410098,,1402.9,1.9996749122452098,4972.411265231441,,198.4,,27.3,27.3,0.992,311.3325231900001,,,,,,,,,1355.0,7914.0,{}
Std,comparison,MODBO,modbo,area_s5_t200,modbo,6.8854919940408035,5.448853090330111,0.12000000000000001,112.45991162904718,,5.448853090330111,1.1938593909406219,238.63338418968863,,0.916515138991168,,6.8854919940408035,6.8854919940408035,0.004582575694955844,68.17613687511206,,,,,,,,,0.0,0.0,{}
