Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,CG-MOACO,cg_moaco,area_s5_t900,cg_moaco,72,4150.0,0.4,10234.258646641418,,4150.0,3.5777087639996634,11336.198154600004,,555,1,72,72,0.6166666666666667,3860.390521399997,,,,,,,,,6176,90866,{}
2,comparison,CG-MOACO,cg_moaco,area_s5_t900,cg_moaco,54,4148.0,0.0,10211.846313935817,,4148.0,5.535341001239219,11093.702695800106,,552,31,54,54,0.6133333333333333,3491.3785710000084,,,,,,,,,6176,90866,{}
3,comparison,CG-MOACO,cg_moaco,area_s5_t900,cg_moaco,67,4147.0,0.0,10305.689097666673,,4147.0,2.4819347291981715,11098.814860300028,,551,28,67,67,0.6122222222222222,3452.9597440999933,,,,,,,,,6176,90866,{}
4,comparison,CG-MOACO,cg_moaco,area_s5_t900,cg_moaco,79,4153.0,0.0,10263.92645316667,,4153.0,2.33238075793812,11059.17968722771,,552,0,79,79,0.6133333333333333,3464.1799289000046,,,,,,,,,6176,90866,{}
5,comparison,CG-MOACO,cg_moaco,area_s5_t900,cg_moaco,46,4151.0,0.0,10308.91255471914,,4151.0,2.33238075793812,10974.44430551917,,552,22,46,46,0.6144444444444445,3497.9854220999987,,,,,,,,,6176,90866,{}
6,comparison,CG-MOACO,cg_moaco,area_s5_t900,cg_moaco,65,4146.0,0.4,10335.008372833336,,4146.0,3.6110940170535577,10820.848781985793,,553,58,65,65,0.6144444444444445,3478.1799303000153,,,,,,,,,6176,90866,{}
7,comparison,CG-MOACO,cg_moaco,area_s5_t900,cg_moaco,90,4175.0,0.0,10173.865458972401,,4175.0,2.0976176963403033,11053.336653966673,,555,47,90,90,0.6166666666666667,3480.4325992999948,,,,,,,,,6176,90866,{}
8,comparison,CG-MOACO,cg_moaco,area_s5_t900,cg_moaco,72,4168.0,0.4,10290.676496819138,,4168.0,2.85657137141714,11021.513475127742,,556,24,72,72,0.6177777777777778,3505.7702581999765,,,,,,,,,6176,90866,{}
9,comparison,CG-MOACO,cg_moaco,area_s5_t900,cg_moaco,79,4155.0,0.4,10324.095096966665,,4155.0,3.7735924528226414,10901.630267233344,,552,58,79,79,0.6133333333333333,3503.2346980000148,,,,,,,,,6176,90866,{}
10,comparison,CG-MOACO,cg_moaco,area_s5_t900,cg_moaco,55,4160.0,0.4,10497.097346452456,,4160.0,3.7735924528226414,11260.333512100065,,553,42,55,55,0.6155555555555555,3502.709238999989,,,,,,,,,6176,90866,{}
Average,comparison,CG-MOACO,cg_moaco,area_s5_t900,cg_moaco,67.9,4155.3,0.2,10294.537583817371,,4155.3,3.2372214000769577,11062.000239386063,,553.1,,67.9,67.9,0.6147777777777778,3523.722091229999,,,,,,,,,6176.0,90866.0,{}
Std,comparison,CG-MOACO,cg_moaco,area_s5_t900,cg_moaco,12.715738279785409,9.121951545584968,0.2,83.5811535241611,,9.121951545584968,0.9881283352296811,144.96266142203302,,1.57797338380595,,12.715738279785409,12.715738279785409,0.00172490829958446,113.46290154109978,,,,,,,,,0.0,0.0,{}
