Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,SPEA2,spea2,area_s5_t900,spea2,100,3483.0,0.4898979485566356,9408.066995927706,,3483.0,3.03315017762062,11820.613601827703,,500,3,100,100,0.5555555555555556,2380.8378674999985,,,,,,,,,6176,90866,{}
2,comparison,SPEA2,spea2,area_s5_t900,spea2,16,3469.0,0.0,10721.68922713333,,3469.0,1.16619037896906,10924.174860033338,,494,10,16,16,0.5488888888888889,1632.1945615000004,,,,,,,,,6176,90866,{}
3,comparison,SPEA2,spea2,area_s5_t900,spea2,45,3493.0,0.4898979485566356,10746.773810166684,,3493.0,2.925747767665559,11673.446218600015,,501,25,45,45,0.5566666666666666,1793.7754674000025,,,,,,,,,6176,90866,{}
4,comparison,SPEA2,spea2,area_s5_t900,spea2,70,3527.0,0.4898979485566356,11080.075628869454,,3527.0,4.308131845707603,11584.30848281965,,504,62,70,70,0.56,1712.9150678000005,,,,,,,,,6176,90866,{}
5,comparison,SPEA2,spea2,area_s5_t900,spea2,93,3515.0,0.0,10948.315556969415,,3515.0,1.3564659966250536,11531.059311402756,,507,9,93,93,0.5633333333333334,1781.1295983999953,,,,,,,,,6176,90866,{}
6,comparison,SPEA2,spea2,area_s5_t900,spea2,45,3449.0,0.0,10327.558672221696,,3449.0,3.6,11560.518208888356,,494,37,45,45,0.55,1873.8166438000044,,,,,,,,,6176,90866,{}
7,comparison,SPEA2,spea2,area_s5_t900,spea2,100,3517.0,0.4,9103.063591866658,,3517.0,2.6532998322843198,11996.660187867172,,502,1,100,100,0.5577777777777778,2348.5824120000034,,,,,,,,,6176,90866,{}
8,comparison,SPEA2,spea2,area_s5_t900,spea2,23,3499.0,0.8944271909999159,11101.515019433327,,3499.0,1.6733200530681511,11292.213517466653,,500,9,23,23,0.5555555555555556,1627.6889787000036,,,,,,,,,6176,90866,{}
9,comparison,SPEA2,spea2,area_s5_t900,spea2,100,3477.0,0.0,9859.821423833348,,3477.0,1.7204650534085253,11890.421258266651,,499,50,100,100,0.5544444444444444,1224.5763350000052,,,,,,,,,6176,90866,{}
10,comparison,SPEA2,spea2,area_s5_t900,spea2,25,3553.0,0.0,10964.830479127717,,3553.0,1.019803902718557,11141.574962027713,,503,4,25,25,0.5588888888888889,1025.0396752000015,,,,,,,,,6176,90866,{}
Average,comparison,SPEA2,spea2,area_s5_t900,spea2,61.7,3498.2,0.27641210366698227,10426.171040554933,,3498.2,2.345657500806745,11541.499060920001,,500.4,,61.7,61.7,0.5561111111111111,1740.0556607300016,,,,,,,,,6176.0,90866.0,{}
Std,comparison,SPEA2,spea2,area_s5_t900,spea2,33.0758219852508,29.06819567843866,0.30264888723798977,689.5079532320384,,29.06819567843866,1.0629632584944106,320.89070252405094,,3.878143885933063,,33.0758219852508,33.0758219852508,0.004135065347984094,400.66634805796957,,,,,,,,,0.0,0.0,{}
