Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,MOPSO,mopso,area_s5_t500,mopso,60,2707.0,0.4,8131.189682692058,,2707.0,3.9293765408777004,9508.220389666669,,387,1,60,60,0.774,2119.589279,,,,,,,,,3419,33127,{}
2,comparison,MOPSO,mopso,area_s5_t500,mopso,48,2678.0,0.0,8129.6496481450395,,2678.0,2.6532998322843198,9048.338990258717,,382,27,48,48,0.764,1116.8259553999997,,,,,,,,,3419,33127,{}
3,comparison,MOPSO,mopso,area_s5_t500,mopso,40,2694.0,0.0,7814.927748066684,,2694.0,3.286335345030997,8421.086624166674,,385,17,40,40,0.77,1113.3412781000006,,,,,,,,,3419,33127,{}
4,comparison,MOPSO,mopso,area_s5_t500,mopso,53,2710.0,0.0,8163.183269825399,,2710.0,1.16619037896906,9099.169597137086,,386,14,53,53,0.772,1231.7706288999998,,,,,,,,,3419,33127,{}
5,comparison,MOPSO,mopso,area_s5_t500,mopso,73,2699.0,0.0,7945.8062643371095,,2699.0,2.3151673805580453,9001.224364425407,,384,63,73,73,0.768,1080.8449452000004,,,,,,,,,3419,33127,{}
6,comparison,MOPSO,mopso,area_s5_t500,mopso,49,2704.0,0.0,7829.585554433346,,2704.0,4.749736834815167,8734.864681733345,,384,20,49,49,0.774,1070.3904765999996,,,,,,,,,3419,33127,{}
7,comparison,MOPSO,mopso,area_s5_t500,mopso,62,2712.0,0.4,8030.1355764666505,,2712.0,3.7735924528226414,9006.91421343332,,383,51,62,62,0.766,1133.704874000001,,,,,,,,,3419,33127,{}
8,comparison,MOPSO,mopso,area_s5_t500,mopso,60,2689.0,0.0,8173.214197066686,,2689.0,1.9390719429665317,9768.21226807044,,384,0,60,60,0.768,1113.1683063,,,,,,,,,3419,33127,{}
9,comparison,MOPSO,mopso,area_s5_t500,mopso,45,2727.0,0.0,7968.507985358737,,2727.0,4.66476151587624,8921.661719592088,,386,15,45,45,0.772,892.4165484000005,,,,,,,,,3419,33127,{}
10,comparison,MOPSO,mopso,area_s5_t500,mopso,42,2702.0,0.0,8035.668925366666,,2702.0,1.7204650534085253,8506.09620899206,,386,33,42,42,0.772,885.8068494999989,,,,,,,,,3419,33127,{}
Average,comparison,MOPSO,mopso,area_s5_t500,mopso,53.2,2702.2,0.08,8022.186885175837,,2702.2,3.0197997277609225,9001.578905747581,,384.7,,53.2,53.2,0.77,1175.78591414,,,,,,,,,3419.0,33127.0,{}
Std,comparison,MOPSO,mopso,area_s5_t500,mopso,9.867117106835208,12.789057822998535,0.16,124.55162698969329,,12.789057822998535,1.1869328558158025,389.37757651216475,,1.4866068747318506,,9.867117106835208,9.867117106835208,0.003224903099319423,330.3747128746946,,,,,,,,,0.0,0.0,{}
