Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,NSGA-II,nsga2,area_s5_t500,nsga2,100,2791.0,0.0,7716.059197725423,,2791.0,0.7483314773547882,8975.930490025397,,396,26,100,100,0.792,1528.342623299999,,,,,,,,,3419,33127,{}
2,comparison,NSGA-II,nsga2,area_s5_t500,nsga2,100,2825.0,0.0,7712.659161799999,,2825.0,0.7483314773547882,8830.951164633332,,399,26,100,100,0.798,1007.3504685999997,,,,,,,,,3419,33127,{}
3,comparison,NSGA-II,nsga2,area_s5_t500,nsga2,100,2801.0,0.0,7770.912013766676,,2801.0,1.3266499161421599,9125.248761533334,,399,96,100,100,0.798,1007.2745269999996,,,,,,,,,3419,33127,{}
4,comparison,NSGA-II,nsga2,area_s5_t500,nsga2,100,2840.0,0.0,7794.339333199985,,2840.0,1.5999999999999999,9667.13078012539,,404,55,100,100,0.808,986.9985679000001,,,,,,,,,3419,33127,{}
5,comparison,NSGA-II,nsga2,area_s5_t500,nsga2,96,2800.0,0.0,7378.815090466674,,2800.0,2.33238075793812,8715.599611733347,,398,27,96,96,0.796,745.0759969999999,,,,,,,,,3419,33127,{}
6,comparison,NSGA-II,nsga2,area_s5_t500,nsga2,100,2798.0,0.0,7615.24271106667,,2798.0,1.9390719429665317,9547.994490092073,,396,85,100,100,0.792,783.4404094999991,,,,,,,,,3419,33127,{}
7,comparison,NSGA-II,nsga2,area_s5_t500,nsga2,100,2771.0,0.0,7636.311224299999,,2771.0,4.758150901348127,8815.26973049998,,393,62,100,100,0.786,768.0370421000007,,,,,,,,,3419,33127,{}
8,comparison,NSGA-II,nsga2,area_s5_t500,nsga2,100,2799.0,0.0,8030.560706166672,,2799.0,1.624807680927192,9361.466598199997,,398,94,100,100,0.796,796.0329874999989,,,,,,,,,3419,33127,{}
9,comparison,NSGA-II,nsga2,area_s5_t500,nsga2,100,2810.0,0.4,7336.0599349666445,,2810.0,2.244994432064365,9611.182975466658,,398,58,100,100,0.796,577.0391027000005,,,,,,,,,3419,33127,{}
10,comparison,NSGA-II,nsga2,area_s5_t500,nsga2,100,2790.0,0.4,7318.706577433322,,2790.0,2.227105745132009,9562.700020492062,,399,40,100,100,0.798,555.6133249000013,,,,,,,,,3419,33127,{}
Average,comparison,NSGA-II,nsga2,area_s5_t500,nsga2,99.6,2802.5,0.08,7630.966595089207,,2802.5,1.954982433122808,9221.347462280157,,398.0,,99.6,99.6,0.796,875.5205050499999,,,,,,,,,3419.0,33127.0,{}
Std,comparison,NSGA-II,nsga2,area_s5_t500,nsga2,1.2,18.139735389470268,0.16,216.378764100888,,18.139735389470268,1.0816855763951116,351.5823442936662,,2.6832815729997477,,1.2,1.2,0.0053665631459995,266.1089182184684,,,,,,,,,0.0,0.0,{}
