Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,NSGA-II,nsga2,area_s5_t100,nsga2,8,695.0,0.0,1829.131819899989,,695.0,0.0,1963.2221302333205,,100,3,8,8,1.0,198.22521619999998,,,,,,,,,642,2832,{}
2,comparison,NSGA-II,nsga2,area_s5_t100,nsga2,16,695.0,0.0,1766.481156699994,,695.0,1.6733200530681511,1924.8867105333268,,100,0,16,16,1.0,209.87687000000005,,,,,,,,,642,2832,{}
3,comparison,NSGA-II,nsga2,area_s5_t100,nsga2,28,695.0,0.0,1709.3734618000103,,695.0,0.0,1978.0472223333404,,100,8,28,28,1.0,201.0333877999999,,,,,,,,,642,2832,{}
4,comparison,NSGA-II,nsga2,area_s5_t100,nsga2,4,695.0,0.0,1929.9141359333214,,695.0,0.0,2052.5276905999863,,100,0,4,4,1.0,183.60415160000014,,,,,,,,,642,2832,{}
5,comparison,NSGA-II,nsga2,area_s5_t100,nsga2,20,695.0,0.0,1738.3989350666623,,695.0,0.6324555320336759,1949.5624341333316,,100,8,20,20,1.0,202.8469285000001,,,,,,,,,642,2832,{}
6,comparison,NSGA-II,nsga2,area_s5_t100,nsga2,7,695.0,0.0,1878.7878012333294,,695.0,0.6324555320336759,2041.274867233329,,100,2,7,7,1.0,198.0956595,,,,,,,,,642,2832,{}
7,comparison,NSGA-II,nsga2,area_s5_t100,nsga2,30,695.0,0.0,1865.3453937333327,,695.0,0.6324555320336759,2026.11300883334,,100,9,30,30,1.0,204.82951990000015,,,,,,,,,642,2832,{}
8,comparison,NSGA-II,nsga2,area_s5_t100,nsga2,4,695.0,0.0,1956.4825210999916,,695.0,0.0,2001.693482066659,,100,0,4,4,1.0,203.1207268999999,,,,,,,,,642,2832,{}
9,comparison,NSGA-II,nsga2,area_s5_t100,nsga2,25,695.0,0.0,1769.3123299927388,,695.0,0.8944271909999159,1944.3580997608542,,100,14,25,25,1.0,113.2389978000001,,,,,,,,,642,2832,{}
10,comparison,NSGA-II,nsga2,area_s5_t100,nsga2,28,695.0,0.0,1803.0079215999974,,695.0,0.6324555320336759,1992.9170873000094,,100,0,28,28,1.0,108.1375036999998,,,,,,,,,642,2832,{}
Average,comparison,NSGA-II,nsga2,area_s5_t100,nsga2,17.0,695.0,0.0,1824.6235477059367,,695.0,0.509756937220277,1987.4602733027498,,100.0,,17.0,17.0,1.0,182.30089619,,,,,,,,,642.0,2832.0,{}
Std,comparison,NSGA-II,nsga2,area_s5_t100,nsga2,10.019980039900279,0.0,0.0,77.91638230238225,,0.0,0.5100469242685447,40.916698023879945,,0.0,,10.019980039900279,10.019980039900279,0.0,36.39917009981398,,,,,,,,,0.0,0.0,{}
