Run,Representative_Index,Task_Count,Profit,Load,Attitude,Quality,Task_Order,Task_ID,Window_Index,Satellite_Index,Actual_Start,Actual_End,Duration_Seconds
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,1,150,0,3,2013-04-20T00:05:16.016,2013-04-20T00:05:32.016,16.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,2,38,0,2,2013-04-20T00:07:48.184,2013-04-20T00:08:05.184,17.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,3,72,0,2,2013-04-20T00:10:00.157,2013-04-20T00:10:16.157,16.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,4,183,0,2,2013-04-20T00:11:18.055,2013-04-20T00:11:37.055,19.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,5,76,0,2,2013-04-20T00:12:49.308,2013-04-20T00:13:06.308,17.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,6,175,0,1,2013-04-20T00:20:48.791,2013-04-20T00:21:04.791,16.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,7,159,0,1,2013-04-20T09:03:54.595,2013-04-20T09:04:13.595,19.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,8,138,0,5,2013-04-20T10:03:53.868,2013-04-20T10:04:13.868,20.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,9,117,0,5,2013-04-20T10:06:36.672,2013-04-20T10:07:01.672,25.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,10,95,0,5,2013-04-20T10:07:50.744,2013-04-20T10:08:08.744,18.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,11,158,0,5,2013-04-20T10:08:43.956,2013-04-20T10:09:09.956,26.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,12,190,0,5,2013-04-20T10:11:25.579,2013-04-20T10:11:51.579,26.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,13,81,0,4,2013-04-20T10:16:13.387,2013-04-20T10:16:35.387,22.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,14,137,0,4,2013-04-20T10:17:29.547,2013-04-20T10:17:49.547,20.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,15,170,0,4,2013-04-20T10:18:48.235,2013-04-20T10:19:09.235,21.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,16,12,0,4,2013-04-20T10:21:06.765,2013-04-20T10:21:30.765,24.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,17,57,0,4,2013-04-20T10:24:13.853,2013-04-20T10:24:39.853,26.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,18,7,0,3,2013-04-20T10:26:21.381,2013-04-20T10:26:38.381,17.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,19,104,0,3,2013-04-20T10:27:51.401,2013-04-20T10:28:19.401,28.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,20,94,0,2,2013-04-20T10:32:06.742,2013-04-20T10:32:25.742,19.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,21,47,0,2,2013-04-20T10:34:01.980,2013-04-20T10:34:26.980,25.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,22,70,0,3,2013-04-20T10:35:28.842,2013-04-20T10:35:50.842,22.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,23,86,0,2,2013-04-20T10:35:55.490,2013-04-20T10:36:14.490,19.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,24,126,0,2,2013-04-20T10:36:44.767,2013-04-20T10:37:07.767,23.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,25,156,0,1,2013-04-20T10:39:27.435,2013-04-20T10:39:43.435,16.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,26,33,0,2,2013-04-20T10:40:26.324,2013-04-20T10:40:55.324,29.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,27,131,0,1,2013-04-20T10:40:59.765,2013-04-20T10:41:22.765,23.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,28,188,0,1,2013-04-20T10:42:21.102,2013-04-20T10:42:47.102,26.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,29,146,0,1,2013-04-20T10:43:02.034,2013-04-20T10:43:26.034,24.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,30,192,0,1,2013-04-20T10:44:04.351,2013-04-20T10:44:30.351,26.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,31,99,0,1,2013-04-20T10:46:33.935,2013-04-20T10:46:50.935,17.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,32,101,0,1,2013-04-20T10:48:03.592,2013-04-20T10:48:27.592,24.0
1,29,200,1412.0,1.6733200530681511,4750.613467966644,,33,41,0,1,2013-04-20T10:50:31.958,2013-04-20T10:50:47.958,16.0
