Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,MOACO,moaco,area_s5_t200,moaco,24,1412.0,0.0,3560.5481234000154,,1412.0,0.6324555320336759,3901.000309200015,,200,2,24,24,1.0,2989.0063421000013,,,,,,,,,1355,7914,{}
2,comparison,MOACO,moaco,area_s5_t200,moaco,21,1412.0,0.0,3240.590631566663,,1412.0,0.0,3650.857569029197,,200,0,21,21,1.0,3801.8545600000007,,,,,,,,,1355,7914,{}
3,comparison,MOACO,moaco,area_s5_t200,moaco,13,1412.0,0.0,3361.6939253333317,,1412.0,0.0,3500.7226394000013,,200,0,13,13,1.0,3583.7183022,,,,,,,,,1355,7914,{}
4,comparison,MOACO,moaco,area_s5_t200,moaco,21,1412.0,0.0,3425.8458375000055,,1412.0,1.4142135623730951,3619.675568600004,,200,0,21,21,1.0,3096.8066327000006,,,,,,,,,1355,7914,{}
5,comparison,MOACO,moaco,area_s5_t200,moaco,13,1412.0,0.0,3436.61286326665,,1412.0,0.0,3553.9598611333167,,200,6,13,13,1.0,3151.808070000001,,,,,,,,,1355,7914,{}
6,comparison,MOACO,moaco,area_s5_t200,moaco,10,1412.0,0.0,3367.0853764666554,,1412.0,0.0,3513.887967499997,,200,0,10,10,1.0,3045.8470655,,,,,,,,,1355,7914,{}
7,comparison,MOACO,moaco,area_s5_t200,moaco,9,1412.0,0.0,3390.7860527666785,,1412.0,0.0,3526.9822842666795,,200,2,9,9,1.0,5920.269301,,,,,,,,,1355,7914,{}
8,comparison,MOACO,moaco,area_s5_t200,moaco,12,1412.0,0.0,3656.459617100005,,1412.0,0.8944271909999159,3798.1589691000095,,200,0,12,12,1.0,5736.0771867,,,,,,,,,1355,7914,{}
9,comparison,MOACO,moaco,area_s5_t200,moaco,13,1412.0,0.0,3367.4307285666778,,1412.0,0.0,3534.4653637000138,,200,0,13,13,1.0,3203.0773934999997,,,,,,,,,1355,7914,{}
10,comparison,MOACO,moaco,area_s5_t200,moaco,10,1412.0,0.0,3371.378107833346,,1412.0,0.0,3494.726355966666,,200,4,10,10,1.0,3173.518168499999,,,,,,,,,1355,7914,{}
Average,comparison,MOACO,moaco,area_s5_t200,moaco,14.6,1412.0,0.0,3417.843126380003,,1412.0,0.2941096285406687,3609.44368878959,,200.0,,14.6,14.6,1.0,3770.19830222,,,,,,,,,1355.0,7914.0,{}
Std,comparison,MOACO,moaco,area_s5_t200,moaco,5.083306010855534,0.0,0.0,109.68086165435619,,0.0,0.4832178870858051,131.16776939127152,,0.0,,5.083306010855534,5.083306010855534,0.0,1056.963751363533,,,,,,,,,0.0,0.0,{}
