Run,ExperimentGroup,Algorithm,Tag,Case,Param_Set,Archive_size,Profit_max,Load_min,Attitude_min,Quality_max,Representative_Profit,Representative_Load,Representative_Attitude,Representative_Quality,Task_count_mean,Representative_Index,Final_feasible_count,Final_candidate_count,Best_completion_rate,Runtime_seconds,RL_T_ref,RL_avg_episode_length,RL_last_train_loss,RL_last_epsilon,RL_last_kappa,RL_last_q_baseline,RL_last_advantage_span,RL_replay_size,Candidate_nodes,Conflict_edges,Param_overrides
1,comparison,MOPSO,mopso,area_s5_t200,mopso,42,1412.0,0.0,4128.68735989999,,1412.0,1.6733200530681511,4750.613467966644,,200,29,42,42,1.0,367.17477899999994,,,,,,,,,1355,7914,{}
2,comparison,MOPSO,mopso,area_s5_t200,mopso,24,1407.0,0.0,4235.499943599995,,1407.0,1.16619037896906,4892.464101133325,,199,1,24,24,0.995,360.7901036999999,,,,,,,,,1355,7914,{}
3,comparison,MOPSO,mopso,area_s5_t200,mopso,53,1412.0,0.0,4255.191813833329,,1412.0,1.0954451150103321,5023.502957299998,,200,2,53,53,1.0,353.20772810000017,,,,,,,,,1355,7914,{}
4,comparison,MOPSO,mopso,area_s5_t200,mopso,68,1407.0,0.0,4058.761104766663,,1407.0,3.54400902933387,5529.1916721000025,,199,0,68,68,0.995,368.16218560000016,,,,,,,,,1355,7914,{}
5,comparison,MOPSO,mopso,area_s5_t200,mopso,34,1412.0,0.0,4049.9153542175,,1412.0,1.8973665961010275,4378.493926233329,,200,3,34,34,1.0,328.3313314000002,,,,,,,,,1355,7914,{}
6,comparison,MOPSO,mopso,area_s5_t200,mopso,54,1407.0,0.0,4367.786560133303,,1407.0,1.7204650534085253,5549.942052899985,,199,19,54,54,0.995,356.1596733000001,,,,,,,,,1355,7914,{}
7,comparison,MOPSO,mopso,area_s5_t200,mopso,40,1405.0,0.0,4095.6042518333393,,1405.0,2.4,4834.172703866654,,199,17,40,40,0.995,354.51902280000013,,,,,,,,,1355,7914,{}
8,comparison,MOPSO,mopso,area_s5_t200,mopso,43,1407.0,0.0,4202.44302643332,,1407.0,2.227105745132009,4796.008111699982,,199,20,43,43,0.995,363.4125319999998,,,,,,,,,1355,7914,{}
9,comparison,MOPSO,mopso,area_s5_t200,mopso,48,1412.0,0.4,4245.559473566656,,1412.0,2.0976176963403033,5213.855727666656,,200,0,48,48,1.0,198.04716129999997,,,,,,,,,1355,7914,{}
10,comparison,MOPSO,mopso,area_s5_t200,mopso,27,1412.0,0.0,4229.837544866668,,1412.0,0.6324555320336759,5098.492637466661,,200,9,27,27,1.0,171.40465219999987,,,,,,,,,1355,7914,{}
Average,comparison,MOPSO,mopso,area_s5_t200,mopso,43.3,1409.3,0.04,4186.928643315076,,1409.3,1.8453975199396955,5006.673735833324,,199.5,,43.3,43.3,0.9975,322.12091694000003,,,,,,,,,1355.0,7914.0,{}
Std,comparison,MOPSO,mopso,area_s5_t200,mopso,12.562245022288014,2.7586228448267445,0.12000000000000001,96.01031861656074,,2.7586228448267445,0.7710434445609543,341.63737427711135,,0.5,,12.562245022288014,12.562245022288014,0.0025000000000000022,69.76594796517334,,,,,,,,,0.0,0.0,{}
